asset,Date,Open,High,Low,Close
TRY,2010-01-18,54550.801,54550.801,54550.801,54550.800781
TRY,2010-01-19,55159.602,55159.602,55159.602,55159.601563
TRY,2010-01-20,55469.199,55469.199,55469.199,55469.199219
TRY,2010-01-21,55301.199,55301.199,55301.199,55301.199219
TRY,2010-01-22,53997.5,53997.5,53997.5,53997.5
TRY,2010-01-25,54281,54281,54281,54281
TRY,2010-01-26,54317.5,54317.5,54317.5,54317.5
TRY,2010-01-27,54071,54071,54071,54071
TRY,2010-01-28,54770.5,54770.5,54770.5,54770.5
TRY,2010-01-29,54650.602,54650.602,54650.602,54650.601563
TRY,2010-02-01,55526,55526,55526,55526
TRY,2010-02-02,55147.602,55147.602,55147.602,55147.601563
TRY,2010-02-03,55068.699,55068.699,55068.699,55068.699219
TRY,2010-02-04,53463.898,53463.898,53463.898,53463.898438
TRY,2010-02-05,51454.898,51454.898,51454.898,51454.898438
TRY,2010-02-08,49933.398,49933.398,49933.398,49933.398438
TRY,2010-02-09,50826.398,50826.398,50826.398,50826.398438
TRY,2010-02-10,50567.5,50567.5,50567.5,50567.5
TRY,2010-02-11,51381,51381,51381,51381
TRY,2010-02-12,51063.801,51063.801,51063.801,51063.800781
TRY,2010-02-15,51334.398,51334.398,51334.398,51334.398438
TRY,2010-02-16,51748.5,51748.5,51748.5,51748.5
TRY,2010-02-17,53273.301,53273.301,53273.301,53273.300781
TRY,2010-02-18,52449.801,52449.801,52449.801,52449.800781
TRY,2010-02-19,53319,53319,53319,53319
TRY,2010-02-22,52592.898,52592.898,52592.898,52592.898438
TRY,2010-02-23,51416.602,51416.602,51416.602,51416.601563
TRY,2010-02-24,49659.602,49659.602,49659.602,49659.601563
TRY,2010-02-25,48739.398,48739.398,48739.398,48739.398438
TRY,2010-02-26,49705.5,49705.5,49705.5,49705.5
TRY,2010-03-01,51183.699,51183.699,51183.699,51183.699219
TRY,2010-03-02,51476.102,51476.102,51476.102,51476.101563
TRY,2010-03-03,51699.102,51699.102,51699.102,51699.101563
TRY,2010-03-04,51440.699,51440.699,51440.699,51440.699219
TRY,2010-03-05,52625.602,52625.602,52625.602,52625.601563
TRY,2010-03-08,53296.5,53296.5,53296.5,53296.5
TRY,2010-03-09,52960,52960,52960,52960
TRY,2010-03-10,52753,52753,52753,52753
TRY,2010-03-11,52376.602,52376.602,52376.602,52376.601563
TRY,2010-03-12,52233,52233,52233,52233
TRY,2010-03-15,51971.398,51971.398,51971.398,51971.398438
TRY,2010-03-16,53233.301,53233.301,53233.301,53233.300781
TRY,2010-03-17,54303.699,54303.699,54303.699,54303.699219
TRY,2010-03-18,53534.398,53534.398,53534.398,53534.398438
TRY,2010-03-19,53437,53437,53437,53437
TRY,2010-03-22,53892.398,53892.398,53892.398,53892.398438
TRY,2010-03-23,54351.699,54351.699,54351.699,54351.699219
TRY,2010-03-24,55136.602,55136.602,55136.602,55136.601563
TRY,2010-03-25,57044.699,57044.699,57044.699,57044.699219
TRY,2010-03-26,56610.699,56610.699,56610.699,56610.699219
TRY,2010-03-29,56668.199,56668.199,56668.199,56668.199219
TRY,2010-03-30,56754.398,56754.398,56754.398,56754.398438
TRY,2010-03-31,56538.398,56538.398,56538.398,56538.398438
TRY,2010-04-01,57708.199,57708.199,57708.199,57708.199219
TRY,2010-04-02,58059.898,58059.898,58059.898,58059.898438
TRY,2010-04-05,58645,58645,58645,58645
TRY,2010-04-06,58406.398,58406.398,58406.398,58406.398438
TRY,2010-04-07,58645.602,58645.602,58645.602,58645.601563
TRY,2010-04-08,58412.102,58412.102,58412.102,58412.101563
TRY,2010-04-09,59185.301,59185.301,59185.301,59185.300781
TRY,2010-04-12,58821.602,58821.602,58821.602,58821.601563
TRY,2010-04-13,58075.398,58075.398,58075.398,58075.398438
TRY,2010-04-14,59330.301,59330.301,59330.301,59330.300781
TRY,2010-04-15,59055.102,59055.102,59055.102,59055.101563
TRY,2010-04-16,58223.5,58223.5,58223.5,58223.5
TRY,2010-04-19,58153,58153,58153,58153
TRY,2010-04-20,58886.102,58886.102,58886.102,58886.101563
TRY,2010-04-21,58450.898,58450.898,58450.898,58450.898438
TRY,2010-04-22,58338.398,58338.398,58338.398,58338.398438
TRY,2010-04-23,58338.398,58338.398,58338.398,58338.398438
TRY,2010-04-26,59043.199,59043.199,59043.199,59043.199219
TRY,2010-04-27,58217.398,58217.398,58217.398,58217.398438
TRY,2010-04-28,57933.102,57933.102,57933.102,57933.101563
TRY,2010-04-29,58702.801,58702.801,58702.801,58702.800781
TRY,2010-04-30,58959.102,58959.102,58959.102,58959.101563
TRY,2010-05-03,58400.199,58400.199,58400.199,58400.199219
TRY,2010-05-04,57341,57341,57341,57341
TRY,2010-05-05,56441.102,56441.102,56441.102,56441.101563
TRY,2010-05-06,55763.602,55763.602,55763.602,55763.601563
TRY,2010-05-07,52687,52687,52687,52687
TRY,2010-05-10,56448,56448,56448,56448
TRY,2010-05-11,56461.699,56461.699,56461.699,56461.699219
TRY,2010-05-12,57976.5,57976.5,57976.5,57976.5
TRY,2010-05-13,57929.602,57929.602,57929.602,57929.601563
TRY,2010-05-14,55747.898,55747.898,55747.898,55747.898438
TRY,2010-05-17,56071.102,56071.102,56071.102,56071.101563
TRY,2010-05-18,56978.199,56978.199,56978.199,56978.199219
TRY,2010-05-19,56978.199,56978.199,56978.199,56978.199219
TRY,2010-05-20,54449.898,54449.898,54449.898,54449.898438
TRY,2010-05-21,54111.602,54111.602,54111.602,54111.601563
TRY,2010-05-24,54558.199,54558.199,54558.199,54558.199219
TRY,2010-05-25,52257.102,52257.102,52257.102,52257.101563
TRY,2010-05-26,54103.5,54103.5,54103.5,54103.5
TRY,2010-05-27,54497.898,54497.898,54497.898,54497.898438
TRY,2010-05-28,55233.699,55233.699,55233.699,55233.699219
TRY,2010-05-31,54384.898,54384.898,54384.898,54384.898438
TRY,2010-06-01,54460.398,54460.398,54460.398,54460.398438
TRY,2010-06-02,55212.5,55212.5,55212.5,55212.5
TRY,2010-06-03,55407.199,55407.199,55407.199,55407.199219
TRY,2010-06-04,54612.898,54612.898,54612.898,54612.898438
TRY,2010-06-07,54306.602,54306.602,54306.602,54306.601563
TRY,2010-06-08,53664.398,53664.398,53664.398,53664.398438
TRY,2010-06-09,54304.898,54304.898,54304.898,54304.898438
TRY,2010-06-10,54861.801,54861.801,54861.801,54861.800781
TRY,2010-06-11,55131.602,55131.602,55131.602,55131.601563
TRY,2010-06-14,55688.801,55688.801,55688.801,55688.800781
TRY,2010-06-15,56421.301,56421.301,56421.301,56421.300781
TRY,2010-06-16,56402.898,56402.898,56402.898,56402.898438
TRY,2010-06-17,56891,56891,56891,56891
TRY,2010-06-18,57034.5,57034.5,57034.5,57034.5
TRY,2010-06-21,57277.199,57277.199,57277.199,57277.199219
TRY,2010-06-22,57007,57007,57007,57007
TRY,2010-06-23,55906.398,55906.398,55906.398,55906.398438
TRY,2010-06-24,55915.699,55915.699,55915.699,55915.699219
TRY,2010-06-25,55864.199,55864.199,55864.199,55864.199219
TRY,2010-06-28,56433.102,56433.102,56433.102,56433.101563
TRY,2010-06-29,55215.301,55215.301,55215.301,55215.300781
TRY,2010-06-30,54839.5,54839.5,54839.5,54839.5
TRY,2010-07-01,54534.301,54534.301,54534.301,54534.300781
TRY,2010-07-02,55636.398,55636.398,55636.398,55636.398438
TRY,2010-07-05,55715.5,55715.5,55715.5,55715.5
TRY,2010-07-06,56787.801,56787.801,56787.801,56787.800781
TRY,2010-07-07,56798.602,56798.602,56798.602,56798.601563
TRY,2010-07-08,57345.602,57345.602,57345.602,57345.601563
TRY,2010-07-09,57150.898,57150.898,57150.898,57150.898438
TRY,2010-07-12,57569.801,57569.801,57569.801,57569.800781
TRY,2010-07-13,58278.699,58278.699,58278.699,58278.699219
TRY,2010-07-14,58301.301,58301.301,58301.301,58301.300781
TRY,2010-07-15,57689.898,57689.898,57689.898,57689.898438
TRY,2010-07-16,57729.398,57729.398,57729.398,57729.398438
TRY,2010-07-19,58114.398,58114.398,58114.398,58114.398438
TRY,2010-07-20,58227.801,58227.801,58227.801,58227.800781
TRY,2010-07-21,59494.699,59494.699,59494.699,59494.699219
TRY,2010-07-22,59919.5,59919.5,59919.5,59919.5
TRY,2010-07-23,59299.5,59299.5,59299.5,59299.5
TRY,2010-07-26,59507.699,59507.699,59507.699,59507.699219
TRY,2010-07-27,60328.898,60328.898,60328.898,60328.898438
TRY,2010-07-28,60404.301,60404.301,60404.301,60404.300781
TRY,2010-07-29,60737.301,60737.301,60737.301,60737.300781
TRY,2010-07-30,59866.801,59866.801,59866.801,59866.800781
TRY,2010-08-02,60693.199,60693.199,60693.199,60693.199219
TRY,2010-08-03,60078.5,60078.5,60078.5,60078.5
TRY,2010-08-04,59880.699,59880.699,59880.699,59880.699219
TRY,2010-08-05,59603.102,59603.102,59603.102,59603.101563
TRY,2010-08-06,59753,59753,59753,59753
TRY,2010-08-09,59885.699,59885.699,59885.699,59885.699219
TRY,2010-08-10,59169.602,59169.602,59169.602,59169.601563
TRY,2010-08-11,58154.699,58154.699,58154.699,58154.699219
TRY,2010-08-12,58383.699,58383.699,58383.699,58383.699219
TRY,2010-08-13,58479.898,58479.898,58479.898,58479.898438
TRY,2010-08-16,58822.801,58822.801,58822.801,58822.800781
TRY,2010-08-17,59462.898,59462.898,59462.898,59462.898438
TRY,2010-08-18,59443.398,59443.398,59443.398,59443.398438
TRY,2010-08-19,58849.398,58849.398,58849.398,58849.398438
TRY,2010-08-20,58749.898,58749.898,58749.898,58749.898438
TRY,2010-08-23,58890.5,58890.5,58890.5,58890.5
TRY,2010-08-24,58623.199,58623.199,58623.199,58623.199219
TRY,2010-08-25,58285.602,58285.602,58285.602,58285.601563
TRY,2010-08-26,59058.102,59058.102,59058.102,59058.101563
TRY,2010-08-27,59345.898,59345.898,59345.898,59345.898438
TRY,2010-08-30,NA,NA,NA,NA
TRY,2010-08-31,59972.602,59972.602,59972.602,59972.601563
TRY,2010-09-01,60685.5,60685.5,60685.5,60685.5
TRY,2010-09-02,60865.699,60865.699,60865.699,60865.699219
TRY,2010-09-03,60998.801,60998.801,60998.801,60998.800781
TRY,2010-09-06,61101,61101,61101,61101
TRY,2010-09-07,60746.801,60746.801,60746.801,60746.800781
TRY,2010-09-08,60608.102,60608.102,60608.102,60608.101563
TRY,2010-09-09,NA,NA,NA,NA
TRY,2010-09-10,NA,NA,NA,NA
TRY,2010-09-13,62260.102,62260.102,62260.102,62260.101563
TRY,2010-09-14,62479,62479,62479,62479
TRY,2010-09-15,63397.699,63397.699,63397.699,63397.699219
TRY,2010-09-16,63732.801,63732.801,63732.801,63732.800781
TRY,2010-09-17,63862,63862,63862,63862
TRY,2010-09-20,64289.602,64289.602,64289.602,64289.601563
TRY,2010-09-21,64124.699,64124.699,64124.699,64124.699219
TRY,2010-09-22,64479.102,64479.102,64479.102,64479.101563
TRY,2010-09-23,64192.602,64192.602,64192.602,64192.601563
TRY,2010-09-24,64241.5,64241.5,64241.5,64241.5
TRY,2010-09-27,64627.301,64627.301,64627.301,64627.300781
TRY,2010-09-28,65589.898,65589.898,65589.898,65589.898438
TRY,2010-09-29,65551.398,65551.398,65551.398,65551.398438
TRY,2010-09-30,65774.398,65774.398,65774.398,65774.398438
TRY,2010-10-01,64882.699,64882.699,64882.699,64882.699219
TRY,2010-10-04,65414.898,65414.898,65414.898,65414.898438
TRY,2010-10-05,66283.203,66283.203,66283.203,66283.203125
TRY,2010-10-06,66879.703,66879.703,66879.703,66879.703125
TRY,2010-10-07,66759,66759,66759,66759
TRY,2010-10-08,67217.203,67217.203,67217.203,67217.203125
TRY,2010-10-11,69e3,69e3,69e3,69e3
TRY,2010-10-12,69675.102,69675.102,69675.102,69675.101563
TRY,2010-10-13,70166.898,70166.898,70166.898,70166.898438
TRY,2010-10-14,69225.703,69225.703,69225.703,69225.703125
TRY,2010-10-15,70101.203,70101.203,70101.203,70101.203125
TRY,2010-10-18,70458,70458,70458,70458
TRY,2010-10-19,69838.797,69838.797,69838.797,69838.796875
TRY,2010-10-20,69364.5,69364.5,69364.5,69364.5
TRY,2010-10-21,70450.297,70450.297,70450.297,70450.296875
TRY,2010-10-22,71006.797,71006.797,71006.797,71006.796875
TRY,2010-10-25,70923.797,70923.797,70923.797,70923.796875
TRY,2010-10-26,70746.703,70746.703,70746.703,70746.703125
TRY,2010-10-27,68588.5,68588.5,68588.5,68588.5
TRY,2010-10-28,68760.5,68760.5,68760.5,68760.5
TRY,2010-10-29,68760.5,68760.5,68760.5,68760.5
TRY,2010-11-01,69074.297,69074.297,69074.297,69074.296875
TRY,2010-11-02,68522.203,68522.203,68522.203,68522.203125
TRY,2010-11-03,68604.602,68604.602,68604.602,68604.601563
TRY,2010-11-04,70905.398,70905.398,70905.398,70905.398438
TRY,2010-11-05,70779.102,70779.102,70779.102,70779.101563
TRY,2010-11-08,70941.102,70941.102,70941.102,70941.101563
TRY,2010-11-09,71543.297,71543.297,71543.297,71543.296875
TRY,2010-11-10,70561,70561,70561,70561
TRY,2010-11-11,70085,70085,70085,70085
TRY,2010-11-12,69553.102,69553.102,69553.102,69553.101563
TRY,2010-11-15,69998.102,69998.102,69998.102,69998.101563
TRY,2010-11-16,NA,NA,NA,NA
TRY,2010-11-17,NA,NA,NA,NA
TRY,2010-11-18,NA,NA,NA,NA
TRY,2010-11-19,NA,NA,NA,NA
TRY,2010-11-22,67926.5,67926.5,67926.5,67926.5
TRY,2010-11-23,66335.398,66335.398,66335.398,66335.398438
TRY,2010-11-24,67230.703,67230.703,67230.703,67230.703125
TRY,2010-11-25,67148.898,67148.898,67148.898,67148.898438
TRY,2010-11-26,66147.703,66147.703,66147.703,66147.703125
TRY,2010-11-29,64072.199,64072.199,64072.199,64072.199219
TRY,2010-11-30,65350.898,65350.898,65350.898,65350.898438
TRY,2010-12-01,66156.203,66156.203,66156.203,66156.203125
TRY,2010-12-02,66939.102,66939.102,66939.102,66939.101563
TRY,2010-12-03,66860.203,66860.203,66860.203,66860.203125
TRY,2010-12-06,67712.102,67712.102,67712.102,67712.101563
TRY,2010-12-07,67873.5,67873.5,67873.5,67873.5
TRY,2010-12-08,67704.602,67704.602,67704.602,67704.601563
TRY,2010-12-09,65913.898,65913.898,65913.898,65913.898438
TRY,2010-12-10,64759,64759,64759,64759
TRY,2010-12-13,66380.398,66380.398,66380.398,66380.398438
TRY,2010-12-14,66509.703,66509.703,66509.703,66509.703125
TRY,2010-12-15,65499.199,65499.199,65499.199,65499.199219
TRY,2010-12-16,64429.5,64429.5,64429.5,64429.5
TRY,2010-12-17,63524.199,63524.199,63524.199,63524.199219
TRY,2010-12-20,63501.602,63501.602,63501.602,63501.601563
TRY,2010-12-21,64819.602,64819.602,64819.602,64819.601563
TRY,2010-12-22,65440.199,65440.199,65440.199,65440.199219
TRY,2010-12-23,66219,66219,66219,66219
TRY,2010-12-24,66267.297,66267.297,66267.297,66267.296875
TRY,2010-12-27,66356.602,66356.602,66356.602,66356.601563
TRY,2010-12-28,66441.898,66441.898,66441.898,66441.898438
TRY,2010-12-29,66719.703,66719.703,66719.703,66719.703125
TRY,2010-12-30,66822.102,66822.102,66822.102,66822.101563
TRY,2010-12-31,66004.5,66004.5,66004.5,66004.5
TRY,2011-01-03,67607.898,67607.898,67607.898,67607.898438
TRY,2011-01-04,68221.898,68221.898,68221.898,68221.898438
TRY,2011-01-05,68829,68829,68829,68829
TRY,2011-01-06,69311.203,69311.203,69311.203,69311.203125
TRY,2011-01-07,68770.297,68770.297,68770.297,68770.296875
TRY,2011-01-10,67874.703,67874.703,67874.703,67874.703125
TRY,2011-01-11,67669,67669,67669,67669
TRY,2011-01-12,67923.898,67923.898,67923.898,67923.898438
TRY,2011-01-13,68575.5,68575.5,68575.5,68575.5
TRY,2011-01-14,67879.602,67879.602,67879.602,67879.601563
TRY,2011-01-17,66831.398,66831.398,66831.398,66831.398438
TRY,2011-01-18,66428.297,66428.297,66428.297,66428.296875
TRY,2011-01-19,66462.898,66462.898,66462.898,66462.898438
TRY,2011-01-20,65288,65288,65288,65288
TRY,2011-01-21,65927.297,65927.297,65927.297,65927.296875
TRY,2011-01-24,65201.699,65201.699,65201.699,65201.699219
TRY,2011-01-25,65152.898,65152.898,65152.898,65152.898438
TRY,2011-01-26,65961,65961,65961,65961
TRY,2011-01-27,NA,NA,NA,NA
TRY,2011-01-28,63211.301,63211.301,63211.301,63211.300781
TRY,2011-01-31,63278.102,63278.102,63278.102,63278.101563
TRY,2011-02-01,64822.602,64822.602,64822.602,64822.601563
TRY,2011-02-02,65307.102,65307.102,65307.102,65307.101563
TRY,2011-02-03,63727.898,63727.898,63727.898,63727.898438
TRY,2011-02-04,65309,65309,65309,65309
TRY,2011-02-07,64905.602,64905.602,64905.602,64905.601563
TRY,2011-02-08,65254.102,65254.102,65254.102,65254.101563
TRY,2011-02-09,65569.602,65569.602,65569.602,65569.601563
TRY,2011-02-10,64421.5,64421.5,64421.5,64421.5
TRY,2011-02-11,64730.398,64730.398,64730.398,64730.398438
TRY,2011-02-14,64568.898,64568.898,64568.898,64568.898438
TRY,2011-02-15,64802.102,64802.102,64802.102,64802.101563
TRY,2011-02-16,65361.801,65361.801,65361.801,65361.800781
TRY,2011-02-17,65973.203,65973.203,65973.203,65973.203125
TRY,2011-02-18,65985.797,65985.797,65985.797,65985.796875
TRY,2011-02-21,65129,65129,65129,65129
TRY,2011-02-22,64658.801,64658.801,64658.801,64658.800781
TRY,2011-02-23,63131.699,63131.699,63131.699,63131.699219
TRY,2011-02-24,60760.801,60760.801,60760.801,60760.800781
TRY,2011-02-25,61367.301,61367.301,61367.301,61367.300781
TRY,2011-02-28,61283.898,61283.898,61283.898,61283.898438
TRY,2011-03-01,58709.301,58709.301,58709.301,58709.300781
TRY,2011-03-02,58664.199,58664.199,58664.199,58664.199219
TRY,2011-03-03,60387,60387,60387,60387
TRY,2011-03-04,61112.801,61112.801,61112.801,61112.800781
TRY,2011-03-07,60217.602,60217.602,60217.602,60217.601563
TRY,2011-03-08,61301.602,61301.602,61301.602,61301.601563
TRY,2011-03-09,62483.801,62483.801,62483.801,62483.800781
TRY,2011-03-10,63169.199,63169.199,63169.199,63169.199219
TRY,2011-03-11,63781.699,63781.699,63781.699,63781.699219
TRY,2011-03-14,64530.102,64530.102,64530.102,64530.101563
TRY,2011-03-15,64213.898,64213.898,64213.898,64213.898438
TRY,2011-03-16,63280.398,63280.398,63280.398,63280.398438
TRY,2011-03-17,63482.199,63482.199,63482.199,63482.199219
TRY,2011-03-18,63839.301,63839.301,63839.301,63839.300781
TRY,2011-03-21,64215.699,64215.699,64215.699,64215.699219
TRY,2011-03-22,64874.602,64874.602,64874.602,64874.601563
TRY,2011-03-23,63719.602,63719.602,63719.602,63719.601563
TRY,2011-03-24,64355.898,64355.898,64355.898,64355.898438
TRY,2011-03-25,64247,64247,64247,64247
TRY,2011-03-28,NA,NA,NA,NA
TRY,2011-03-29,63763.801,63763.801,63763.801,63763.800781
TRY,2011-03-30,64565.602,64565.602,64565.602,64565.601563
TRY,2011-03-31,64434.5,64434.5,64434.5,64434.5
TRY,2011-04-01,65714.398,65714.398,65714.398,65714.398438
TRY,2011-04-04,NA,NA,NA,NA
TRY,2011-04-05,NA,NA,NA,NA
TRY,2011-04-06,NA,NA,NA,NA
TRY,2011-04-07,69490.5,69490.5,69490.5,69490.5
TRY,2011-04-08,68093.297,68093.297,68093.297,68093.296875
TRY,2011-04-11,68194.703,68194.703,68194.703,68194.703125
TRY,2011-04-12,68006.898,68006.898,68006.898,68006.898438
TRY,2011-04-13,68203.398,68203.398,68203.398,68203.398438
TRY,2011-04-14,67959.5,67959.5,67959.5,67959.5
TRY,2011-04-15,NA,NA,NA,NA
TRY,2011-04-18,NA,NA,NA,NA
TRY,2011-04-19,67742.102,67742.102,67742.102,67742.101563
TRY,2011-04-20,NA,NA,NA,NA
TRY,2011-04-21,NA,NA,NA,NA
TRY,2011-04-22,68691.797,68691.797,68691.797,68691.796875
TRY,2011-04-25,68870.703,68870.703,68870.703,68870.703125
TRY,2011-04-26,68524.398,68524.398,68524.398,68524.398438
TRY,2011-04-27,67792.703,67792.703,67792.703,67792.703125
TRY,2011-04-28,68440.203,68440.203,68440.203,68440.203125
TRY,2011-04-29,69250.102,69250.102,69250.102,69250.101563
TRY,2011-05-02,69522.398,69522.398,69522.398,69522.398438
TRY,2011-05-03,70072,70072,70072,70072
TRY,2011-05-04,69437.5,69437.5,69437.5,69437.5
TRY,2011-05-05,69374.898,69374.898,69374.898,69374.898438
TRY,2011-05-06,68240.898,68240.898,68240.898,68240.898438
TRY,2011-05-09,67956.5,67956.5,67956.5,67956.5
TRY,2011-05-10,67260,67260,67260,67260
TRY,2011-05-11,65643.297,65643.297,65643.297,65643.296875
TRY,2011-05-12,66535.102,66535.102,66535.102,66535.101563
TRY,2011-05-13,64585.199,64585.199,64585.199,64585.199219
TRY,2011-05-16,65417.898,65417.898,65417.898,65417.898438
TRY,2011-05-17,65385.398,65385.398,65385.398,65385.398438
TRY,2011-05-18,63733.199,63733.199,63733.199,63733.199219
TRY,2011-05-19,NA,NA,NA,NA
TRY,2011-05-20,63298.602,63298.602,63298.602,63298.601563
TRY,2011-05-23,63209.898,63209.898,63209.898,63209.898438
TRY,2011-05-24,64561.398,64561.398,64561.398,64561.398438
TRY,2011-05-25,63609.301,63609.301,63609.301,63609.300781
TRY,2011-05-26,63755.398,63755.398,63755.398,63755.398438
TRY,2011-05-27,62407.398,62407.398,62407.398,62407.398438
TRY,2011-05-30,61491.699,61491.699,61491.699,61491.699219
TRY,2011-05-31,63046,63046,63046,63046
TRY,2011-06-01,63224.602,63224.602,63224.602,63224.601563
TRY,2011-06-02,63112.602,63112.602,63112.602,63112.601563
TRY,2011-06-03,62806.898,62806.898,62806.898,62806.898438
TRY,2011-06-06,63516.801,63516.801,63516.801,63516.800781
TRY,2011-06-07,64463.199,64463.199,64463.199,64463.199219
TRY,2011-06-08,64067.102,64067.102,64067.102,64067.101563
TRY,2011-06-09,63670.102,63670.102,63670.102,63670.101563
TRY,2011-06-10,63700.301,63700.301,63700.301,63700.300781
TRY,2011-06-13,63523.199,63523.199,63523.199,63523.199219
TRY,2011-06-14,62185.5,62185.5,62185.5,62185.5
TRY,2011-06-15,60938.898,60938.898,60938.898,60938.898438
TRY,2011-06-16,61116.699,61116.699,61116.699,61116.699219
TRY,2011-06-17,61716.699,61716.699,61716.699,61716.699219
TRY,2011-06-20,61007.699,61007.699,61007.699,61007.699219
TRY,2011-06-21,62033.199,62033.199,62033.199,62033.199219
TRY,2011-06-22,61218,61218,61218,61218
TRY,2011-06-23,61589.898,61589.898,61589.898,61589.898438
TRY,2011-06-24,62072.602,62072.602,62072.602,62072.601563
TRY,2011-06-27,61953.301,61953.301,61953.301,61953.300781
TRY,2011-06-28,62819.102,62819.102,62819.102,62819.101563
TRY,2011-06-29,63002.898,63002.898,63002.898,63002.898438
TRY,2011-06-30,63269.398,63269.398,63269.398,63269.398438
TRY,2011-07-01,63264.5,63264.5,63264.5,63264.5
TRY,2011-07-04,64186.699,64186.699,64186.699,64186.699219
TRY,2011-07-05,63866.301,63866.301,63866.301,63866.300781
TRY,2011-07-06,63240.102,63240.102,63240.102,63240.101563
TRY,2011-07-07,64100.801,64100.801,64100.801,64100.800781
TRY,2011-07-08,63596.199,63596.199,63596.199,63596.199219
TRY,2011-07-11,62909.5,62909.5,62909.5,62909.5
TRY,2011-07-12,62689.801,62689.801,62689.801,62689.800781
TRY,2011-07-13,63261.102,63261.102,63261.102,63261.101563
TRY,2011-07-14,62743.801,62743.801,62743.801,62743.800781
TRY,2011-07-15,62635.102,62635.102,62635.102,62635.101563
TRY,2011-07-18,62025,62025,62025,62025
TRY,2011-07-19,61840.102,61840.102,61840.102,61840.101563
TRY,2011-07-20,61636.801,61636.801,61636.801,61636.800781
TRY,2011-07-21,60882.301,60882.301,60882.301,60882.300781
TRY,2011-07-22,59802.301,59802.301,59802.301,59802.300781
TRY,2011-07-25,61047.602,61047.602,61047.602,61047.601563
TRY,2011-07-26,61388.602,61388.602,61388.602,61388.601563
TRY,2011-07-27,61181.602,61181.602,61181.602,61181.601563
TRY,2011-07-28,62530.898,62530.898,62530.898,62530.898438
TRY,2011-07-29,62295.699,62295.699,62295.699,62295.699219
TRY,2011-08-01,61926.602,61926.602,61926.602,61926.601563
TRY,2011-08-02,61758.602,61758.602,61758.602,61758.601563
TRY,2011-08-03,61315.102,61315.102,61315.102,61315.101563
TRY,2011-08-04,59326,59326,59326,59326
TRY,2011-08-05,56265.5,56265.5,56265.5,56265.5
TRY,2011-08-08,52283.5,52283.5,52283.5,52283.5
TRY,2011-08-09,52961.199,52961.199,52961.199,52961.199219
TRY,2011-08-10,50307.602,50307.602,50307.602,50307.601563
TRY,2011-08-11,52017,52017,52017,52017
TRY,2011-08-12,52188.602,52188.602,52188.602,52188.601563
TRY,2011-08-15,53485.301,53485.301,53485.301,53485.300781
TRY,2011-08-16,54097.398,54097.398,54097.398,54097.398438
TRY,2011-08-17,54217.801,54217.801,54217.801,54217.800781
TRY,2011-08-18,51945.898,51945.898,51945.898,51945.898438
TRY,2011-08-19,53061.699,53061.699,53061.699,53061.699219
TRY,2011-08-22,53287,53287,53287,53287
TRY,2011-08-23,52411.5,52411.5,52411.5,52411.5
TRY,2011-08-24,53055.102,53055.102,53055.102,53055.101563
TRY,2011-08-25,52967.699,52967.699,52967.699,52967.699219
TRY,2011-08-26,53707.602,53707.602,53707.602,53707.601563
TRY,2011-08-29,53946.102,53946.102,53946.102,53946.101563
TRY,2011-08-30,NA,NA,NA,NA
TRY,2011-08-31,NA,NA,NA,NA
TRY,2011-09-01,NA,NA,NA,NA
TRY,2011-09-02,55375.301,55375.301,55375.301,55375.300781
TRY,2011-09-05,54054.801,54054.801,54054.801,54054.800781
TRY,2011-09-06,55019.801,55019.801,55019.801,55019.800781
TRY,2011-09-07,55238.199,55238.199,55238.199,55238.199219
TRY,2011-09-08,56692,56692,56692,56692
TRY,2011-09-09,55903,55903,55903,55903
TRY,2011-09-12,55604.801,55604.801,55604.801,55604.800781
TRY,2011-09-13,56650.602,56650.602,56650.602,56650.601563
TRY,2011-09-14,56121.898,56121.898,56121.898,56121.898438
TRY,2011-09-15,57115.602,57115.602,57115.602,57115.601563
TRY,2011-09-16,NA,NA,NA,NA
TRY,2011-09-19,57933.199,57933.199,57933.199,57933.199219
TRY,2011-09-20,NA,NA,NA,NA
TRY,2011-09-21,60827.898,60827.898,60827.898,60827.898438
TRY,2011-09-22,57979.898,57979.898,57979.898,57979.898438
TRY,2011-09-23,56323.398,56323.398,56323.398,56323.398438
TRY,2011-09-26,56801.199,56801.199,56801.199,56801.199219
TRY,2011-09-27,58261.301,58261.301,58261.301,58261.300781
TRY,2011-09-28,58988.5,58988.5,58988.5,58988.5
TRY,2011-09-29,59758.199,59758.199,59758.199,59758.199219
TRY,2011-09-30,59693.398,59693.398,59693.398,59693.398438
TRY,2011-10-03,59459.699,59459.699,59459.699,59459.699219
TRY,2011-10-04,57209.199,57209.199,57209.199,57209.199219
TRY,2011-10-05,57311.199,57311.199,57311.199,57311.199219
TRY,2011-10-06,57228.5,57228.5,57228.5,57228.5
TRY,2011-10-07,57338.801,57338.801,57338.801,57338.800781
TRY,2011-10-10,58327.602,58327.602,58327.602,58327.601563
TRY,2011-10-11,58664.102,58664.102,58664.102,58664.101563
TRY,2011-10-12,59420.301,59420.301,59420.301,59420.300781
TRY,2011-10-13,58543.398,58543.398,58543.398,58543.398438
TRY,2011-10-14,59300.301,59300.301,59300.301,59300.300781
TRY,2011-10-17,58442.398,58442.398,58442.398,58442.398438
TRY,2011-10-18,58750.602,58750.602,58750.602,58750.601563
