Date,asset,exog,value
2013-11-15,EUR,eqy_z,-0.8258041983713678
2013-11-22,EUR,eqy_z,-1.2467005218231766
2013-11-29,EUR,eqy_z,-1.0603486792994665
2013-12-06,EUR,eqy_z,-1.7049094312928463
2013-12-13,EUR,eqy_z,-1.0049593397744425
2013-12-20,EUR,eqy_z,-0.7664122963714397
2013-12-27,EUR,eqy_z,-0.9789155837406185
2014-01-03,EUR,eqy_z,-0.8209116010983735
2014-01-10,EUR,eqy_z,-0.4276040132600952
2014-01-17,EUR,eqy_z,0.14354448975522893
2014-01-24,EUR,eqy_z,-0.258665811987292
2014-01-31,EUR,eqy_z,0.6572818227687861
2014-02-07,EUR,eqy_z,0.5750260797504579
2014-02-14,EUR,eqy_z,0.1283084267996356
2014-02-21,EUR,eqy_z,0.1724315104550962
2014-02-28,EUR,eqy_z,0.16620390179400657
2014-03-07,EUR,eqy_z,-0.6977159598017109
2014-03-14,EUR,eqy_z,-1.1212600329809708
2014-03-21,EUR,eqy_z,-0.5679953576690854
2014-03-28,EUR,eqy_z,0.3052689531472312
2014-04-04,EUR,eqy_z,0.7294581379757343
2014-04-11,EUR,eqy_z,0.9191636716142286
2014-04-18,EUR,eqy_z,0.07347212405222148
2014-04-25,EUR,eqy_z,0.33617159182193956
2014-05-02,EUR,eqy_z,1.3113473349931921
2014-05-09,EUR,eqy_z,1.5950526788963024
2014-05-16,EUR,eqy_z,0.9658156675031413
2014-05-23,EUR,eqy_z,-0.43668565650598967
2014-05-30,EUR,eqy_z,-1.216297982544665
2014-06-06,EUR,eqy_z,-1.0592924253899574
2014-06-13,EUR,eqy_z,-0.09029602631419875
2014-06-20,EUR,eqy_z,-0.4832372804481193
2014-06-27,EUR,eqy_z,-1.228881859541004
2014-07-04,EUR,eqy_z,-1.3172466161330154
2014-07-11,EUR,eqy_z,-2.0198005466501723
2014-07-18,EUR,eqy_z,-1.9778881031222602
2014-07-25,EUR,eqy_z,-1.6153953991416283
2014-08-01,EUR,eqy_z,-0.6479874335925204
2014-08-08,EUR,eqy_z,-1.5249317340373338
2014-08-15,EUR,eqy_z,-0.9923513752688022
2014-08-22,EUR,eqy_z,-0.6261634063105862
2014-08-29,EUR,eqy_z,-0.14434571040717326
2014-09-05,EUR,eqy_z,0.9195746346518565
2014-09-12,EUR,eqy_z,1.2366943322689956
2014-09-19,EUR,eqy_z,0.8740015400269696
2014-09-26,EUR,eqy_z,0.3564456651018991
2014-10-03,EUR,eqy_z,1.0751656256148483
2014-10-10,EUR,eqy_z,1.5629408059413568
2014-10-17,EUR,eqy_z,1.4893257544541656
2014-10-24,EUR,eqy_z,0.2612301256689906
2014-10-31,EUR,eqy_z,-0.6768399074259117
2014-11-07,EUR,eqy_z,-1.2818143673946678
2014-11-14,EUR,eqy_z,-1.1829250874218105
2014-11-21,EUR,eqy_z,-0.7088208433967799
2014-11-28,EUR,eqy_z,-0.07561144264764241
2014-12-05,EUR,eqy_z,-0.05146448422124772
2014-12-12,EUR,eqy_z,-0.35156744092111836
2014-12-19,EUR,eqy_z,-0.10170072775727657
2014-12-26,EUR,eqy_z,0.22207370564818918
2015-01-02,EUR,eqy_z,0.8274059827127888
2015-01-09,EUR,eqy_z,0.522551646289057
2015-01-16,EUR,eqy_z,1.4014028060359338
2015-01-23,EUR,eqy_z,1.6607475184331726
2015-01-30,EUR,eqy_z,2.154447955314399
2015-02-06,EUR,eqy_z,1.738043229793848
2015-02-13,EUR,eqy_z,1.7634891702283688
2015-02-20,EUR,eqy_z,1.6093545523215187
2015-02-27,EUR,eqy_z,1.9117370338757707
2015-03-06,EUR,eqy_z,2.4210667634379637
2015-03-13,EUR,eqy_z,1.4795469539289732
2015-03-20,EUR,eqy_z,0.5279718113381187
2015-03-27,EUR,eqy_z,0.27560552796696525
2015-04-03,EUR,eqy_z,1.0648423853539428
2015-04-10,EUR,eqy_z,1.4261586398586266
2015-04-17,EUR,eqy_z,1.2154100503433032
2015-04-24,EUR,eqy_z,0.06585868256924221
2015-05-01,EUR,eqy_z,-1.0165996256750427
2015-05-08,EUR,eqy_z,-1.633619189481171
2015-05-15,EUR,eqy_z,-1.4947476906729071
2015-05-22,EUR,eqy_z,-1.60090862093717
2015-05-29,EUR,eqy_z,-1.8449648912599215
2015-06-05,EUR,eqy_z,-1.2608769830948567
2015-06-12,EUR,eqy_z,-1.1817605700371594
2015-06-19,EUR,eqy_z,-0.9081925334152156
2015-06-26,EUR,eqy_z,0.10390107016967198
2015-07-03,EUR,eqy_z,0.09414591319072407
2015-07-10,EUR,eqy_z,0.9225690002853282
2015-07-17,EUR,eqy_z,-0.11598395586929144
2015-07-24,EUR,eqy_z,1.019723763965963
2015-07-31,EUR,eqy_z,0.07362047927784733
2015-08-07,EUR,eqy_z,1.0722598404042463
2015-08-14,EUR,eqy_z,0.6820308241121573
2015-08-21,EUR,eqy_z,1.4288694657290146
2015-08-28,EUR,eqy_z,1.0868116959471241
2015-09-04,EUR,eqy_z,1.4758884493792472
2015-09-11,EUR,eqy_z,0.4294040782164019
2015-09-18,EUR,eqy_z,-0.24916366707733406
2015-09-25,EUR,eqy_z,0.042680436802717825
2015-10-02,EUR,eqy_z,-0.7202987394308686
2015-10-09,EUR,eqy_z,0.11205871735262868
2015-10-16,EUR,eqy_z,-0.4510924495171148
2015-10-23,EUR,eqy_z,-0.1341642727179404
2015-10-30,EUR,eqy_z,-0.866317900103382
2015-11-06,EUR,eqy_z,-0.11988572633730832
2015-11-13,EUR,eqy_z,0.41288923243619613
2015-11-20,EUR,eqy_z,0.05801231246143845
2015-11-27,EUR,eqy_z,0.28381019346370384
2015-12-04,EUR,eqy_z,-0.3156293743626094
2015-12-11,EUR,eqy_z,0.045414465933982476
2015-12-18,EUR,eqy_z,0.1315229972372463
2015-12-25,EUR,eqy_z,-0.23678128860125672
2016-01-01,EUR,eqy_z,-0.04888982439768197
2016-01-08,EUR,eqy_z,-0.16783252611786958
2016-01-15,EUR,eqy_z,0.17978355841329008
2016-01-22,EUR,eqy_z,0.08071156504096022
2016-01-29,EUR,eqy_z,0.3946080062945915
2016-02-05,EUR,eqy_z,0.0821853422943124
2016-02-12,EUR,eqy_z,-0.49022621067309213
2016-02-19,EUR,eqy_z,-0.10616234670803759
2016-02-26,EUR,eqy_z,-0.23885549799797756
2016-03-04,EUR,eqy_z,-0.41424920398175624
2016-03-11,EUR,eqy_z,-0.48143677457667755
2016-03-18,EUR,eqy_z,-0.7338682244021221
2016-03-25,EUR,eqy_z,-0.6911165329054242
2016-04-01,EUR,eqy_z,-0.863830464878125
2016-04-08,EUR,eqy_z,-0.40003518462069887
2016-04-15,EUR,eqy_z,-0.11076888268188567
2016-04-22,EUR,eqy_z,0.10378495045053959
2016-04-29,EUR,eqy_z,-0.13587220200510758
2016-05-06,EUR,eqy_z,-0.3726524213270367
2016-05-13,EUR,eqy_z,-0.019065831040225134
2016-05-20,EUR,eqy_z,0.32709051141044676
2016-05-27,EUR,eqy_z,0.9179980843522882
2016-06-03,EUR,eqy_z,0.5272113241006824
2016-06-10,EUR,eqy_z,-0.22498060737005066
2016-06-17,EUR,eqy_z,-0.5874423095477814
2016-06-24,EUR,eqy_z,-0.3498505813427658
2016-07-01,EUR,eqy_z,-0.0030041862380021933
2016-07-08,EUR,eqy_z,-0.5117038369819544
2016-07-15,EUR,eqy_z,-0.25531315306221236
2016-07-22,EUR,eqy_z,-0.43663616509520625
2016-07-29,EUR,eqy_z,0.10397428156315933
2016-08-05,EUR,eqy_z,0.14301088822764893
2016-08-12,EUR,eqy_z,0.9661941057355184
2016-08-19,EUR,eqy_z,0.4614872738401291
2016-08-26,EUR,eqy_z,1.1260095494396123
2016-09-02,EUR,eqy_z,2.0305183574215335
2016-09-09,EUR,eqy_z,2.1073897350337765
2016-09-16,EUR,eqy_z,1.344530362501535
2016-09-23,EUR,eqy_z,1.1913730272764944
2016-09-30,EUR,eqy_z,1.4654052596740894
2016-10-07,EUR,eqy_z,0.9040962765258272
2016-10-14,EUR,eqy_z,1.6290773813182324
2016-10-21,EUR,eqy_z,1.5406927367894192
2016-10-28,EUR,eqy_z,1.3413259142796314
2016-11-04,EUR,eqy_z,0.35738254489512455
2016-11-11,EUR,eqy_z,0.35998287941544155
2016-11-18,EUR,eqy_z,0.01680940185146601
2016-11-25,EUR,eqy_z,0.008908760530285775
2016-12-02,EUR,eqy_z,-0.1590137329051052
2016-12-09,EUR,eqy_z,0.13262914914040347
2016-12-16,EUR,eqy_z,-0.06922758098144888
2016-12-23,EUR,eqy_z,-0.1759942106611645
2016-12-30,EUR,eqy_z,0.5699526221598716
2017-01-06,EUR,eqy_z,0.7237462717284618
2017-01-13,EUR,eqy_z,0.9858090016967491
2017-01-20,EUR,eqy_z,0.9349973485057583
2017-01-27,EUR,eqy_z,0.512872904490728
2017-02-03,EUR,eqy_z,-0.30054426493735814
2017-02-10,EUR,eqy_z,-1.0228057220148206
2017-02-17,EUR,eqy_z,-1.2739016779800512
2017-02-24,EUR,eqy_z,-1.507980230363179
2017-03-03,EUR,eqy_z,-1.0890011219697018
2017-03-10,EUR,eqy_z,-0.769503150563858
2017-03-17,EUR,eqy_z,-0.42094851179085424
2017-03-24,EUR,eqy_z,0.4447435354170859
2017-03-31,EUR,eqy_z,0.8161800421896892
2017-04-07,EUR,eqy_z,1.2396256318334897
2017-04-14,EUR,eqy_z,1.730660315068496
2017-04-21,EUR,eqy_z,1.2791587189272389
2017-04-28,EUR,eqy_z,1.5091760062682718
2017-05-05,EUR,eqy_z,1.5895248321441509
2017-05-12,EUR,eqy_z,1.3974566562717483
2017-05-19,EUR,eqy_z,0.22006295079890575
2017-05-26,EUR,eqy_z,-0.5078648890640005
2017-06-02,EUR,eqy_z,-1.0367671966747816
2017-06-09,EUR,eqy_z,-1.1947035450522274
2017-06-16,EUR,eqy_z,-1.1473141114874117
2017-06-23,EUR,eqy_z,-1.4871419526752516
2017-06-30,EUR,eqy_z,-1.9684792861676943
2017-07-07,EUR,eqy_z,-1.8781571579527405
2017-07-14,EUR,eqy_z,-1.7260486754410767
2017-07-21,EUR,eqy_z,-1.8427924632278765
2017-07-28,EUR,eqy_z,-0.9572141351732334
2017-08-04,EUR,eqy_z,-0.8413648450164013
2017-08-11,EUR,eqy_z,-0.2759005241292163
2017-08-18,EUR,eqy_z,0.39404203686936645
2017-08-25,EUR,eqy_z,0.02714420487729452
2017-09-01,EUR,eqy_z,-0.7381177522140239
2007-08-17,GBP,eqy_z,-0.7437511777773558
2007-08-24,GBP,eqy_z,-0.7392024152212195
2007-08-31,GBP,eqy_z,-0.1313320782397176
2007-09-07,GBP,eqy_z,0.10475850703039136
2007-09-14,GBP,eqy_z,0.08665332805681969
2007-09-21,GBP,eqy_z,0.06059804233476307
2007-09-28,GBP,eqy_z,-0.3072568686722845
2007-10-05,GBP,eqy_z,0.47982268082656176
2007-10-12,GBP,eqy_z,0.5046869726627976
2007-10-19,GBP,eqy_z,0.7722570340944404
2007-10-26,GBP,eqy_z,0.2974957343480018
2007-11-02,GBP,eqy_z,0.2848950542192361
2007-11-09,GBP,eqy_z,0.6824079163508167
2007-11-16,GBP,eqy_z,0.6816610882110361
2007-11-23,GBP,eqy_z,0.8104091990378256
2007-11-30,GBP,eqy_z,0.6949984960590392
2007-12-07,GBP,eqy_z,0.3552034043939189
2007-12-14,GBP,eqy_z,0.12403099140787624
2007-12-21,GBP,eqy_z,0.12156177714482258
2007-12-28,GBP,eqy_z,0.2971820428895383
2008-01-04,GBP,eqy_z,0.727936433756831
2008-01-11,GBP,eqy_z,0.5581588664615998
2008-01-18,GBP,eqy_z,0.6266315238728694
2008-01-25,GBP,eqy_z,0.4602298422219895
2008-02-01,GBP,eqy_z,-0.1465920756420882
2008-02-08,GBP,eqy_z,-0.07492510376396067
2008-02-15,GBP,eqy_z,-0.2382375964068253
2008-02-22,GBP,eqy_z,-0.18335895320157647
2008-02-29,GBP,eqy_z,-0.3966244246990738
2008-03-07,GBP,eqy_z,-0.1623065395627471
2008-03-14,GBP,eqy_z,-0.4700891517259336
2008-03-21,GBP,eqy_z,-1.321428286104246
2008-03-28,GBP,eqy_z,-0.029242865455097966
2008-04-04,GBP,eqy_z,-0.369499564002272
2008-04-11,GBP,eqy_z,0.4544849251385056
2008-04-18,GBP,eqy_z,-0.2914930446845465
2008-04-25,GBP,eqy_z,-0.5660751673160245
2008-05-02,GBP,eqy_z,-0.17045207823758624
2008-05-09,GBP,eqy_z,0.23853173000735506
2008-05-16,GBP,eqy_z,0.744749814929675
2008-05-23,GBP,eqy_z,0.09201854006506949
2008-05-30,GBP,eqy_z,-0.21573625956540854
2008-06-06,GBP,eqy_z,-0.4102466825683365
2008-06-13,GBP,eqy_z,-0.3368729899970379
2008-06-20,GBP,eqy_z,-0.24305861758361336
2008-06-27,GBP,eqy_z,-0.045177174265987
2008-07-04,GBP,eqy_z,-0.34447837695285344
2008-07-11,GBP,eqy_z,-0.13748256416905358
2008-07-18,GBP,eqy_z,-0.16441567837787496
2008-07-25,GBP,eqy_z,0.14602835121475644
2008-08-01,GBP,eqy_z,0.0052558562844161605
2008-08-08,GBP,eqy_z,0.09189784186577454
2008-08-15,GBP,eqy_z,-0.0918073515229451
2008-08-22,GBP,eqy_z,-0.17412867246438118
2008-08-29,GBP,eqy_z,0.29284587961246933
2008-09-05,GBP,eqy_z,-0.0429617445750228
2008-09-12,GBP,eqy_z,0.20967990331305447
2008-09-19,GBP,eqy_z,-0.04816043261458278
2008-09-26,GBP,eqy_z,-0.009178587943253325
2008-10-03,GBP,eqy_z,1.2110489575030696
2008-10-10,GBP,eqy_z,0.550740255444591
2008-10-17,GBP,eqy_z,0.18227189877421335
2008-10-24,GBP,eqy_z,0.09265506459932427
2008-10-31,GBP,eqy_z,0.5204241503295487
2008-11-07,GBP,eqy_z,0.5169869962756573
2008-11-14,GBP,eqy_z,0.7974661310643631
2008-11-21,GBP,eqy_z,0.45397314835992764
2008-11-28,GBP,eqy_z,0.24722911229393343
2008-12-05,GBP,eqy_z,0.5055770239181727
2008-12-12,GBP,eqy_z,0.8809973175989139
2008-12-19,GBP,eqy_z,0.5849996994193234
2008-12-26,GBP,eqy_z,0.302203324692792
2009-01-02,GBP,eqy_z,0.16709596441971752
2009-01-09,GBP,eqy_z,0.054662679244172674
2009-01-16,GBP,eqy_z,0.06965946048731864
2009-01-23,GBP,eqy_z,-0.1312887452832975
2009-01-30,GBP,eqy_z,0.314226732317614
2009-02-06,GBP,eqy_z,-0.15136580284783996
2009-02-13,GBP,eqy_z,0.027795253843419576
2009-02-20,GBP,eqy_z,-0.02934665549909611
2009-02-27,GBP,eqy_z,0.03744465717835199
2009-03-06,GBP,eqy_z,-0.16890282491335817
2009-03-13,GBP,eqy_z,-0.25106165289739935
2009-03-20,GBP,eqy_z,-0.19143759755108242
2009-03-27,GBP,eqy_z,-0.6759447916228944
2009-04-03,GBP,eqy_z,-0.5548078205501774
2009-04-10,GBP,eqy_z,-0.9003146834224105
2009-04-17,GBP,eqy_z,-0.6122640092897267
2009-04-24,GBP,eqy_z,-0.5474731834113826
2009-05-01,GBP,eqy_z,-0.17351378855435606
2009-05-08,GBP,eqy_z,-0.009890938963014184
2009-05-15,GBP,eqy_z,-0.0012914738582066043
2009-05-22,GBP,eqy_z,0.31056463034241044
2009-05-29,GBP,eqy_z,0.08289797793325604
2009-06-05,GBP,eqy_z,0.21184220267058873
2009-06-12,GBP,eqy_z,0.06549240324726813
2009-06-19,GBP,eqy_z,-0.09816540491393777
2009-06-26,GBP,eqy_z,-0.381296600483504
2009-07-03,GBP,eqy_z,-0.20431773001094727
2009-07-10,GBP,eqy_z,-0.4264122498502715
2009-07-17,GBP,eqy_z,-0.3493444310706196
2009-07-24,GBP,eqy_z,-0.06224329524943445
2009-07-31,GBP,eqy_z,0.07962450851610373
2009-08-07,GBP,eqy_z,0.20235994106072613
2009-08-14,GBP,eqy_z,0.211492342394706
2009-08-21,GBP,eqy_z,0.5201320784448304
2009-08-28,GBP,eqy_z,0.3971076663125487
2009-09-04,GBP,eqy_z,0.44132421589977033
2009-09-11,GBP,eqy_z,0.6248179889112393
2009-09-18,GBP,eqy_z,0.7282342050008542
2009-09-25,GBP,eqy_z,0.8951138072605447
2009-10-02,GBP,eqy_z,0.7928636970230237
2009-10-09,GBP,eqy_z,0.5156778919218674
2009-10-16,GBP,eqy_z,0.2101171786146123
2009-10-23,GBP,eqy_z,0.38015108174988865
2009-10-30,GBP,eqy_z,0.5783188720999192
2009-11-06,GBP,eqy_z,0.2049521854469375
2009-11-13,GBP,eqy_z,0.20013726142521582
2009-11-20,GBP,eqy_z,-0.13058985873630713
2009-11-27,GBP,eqy_z,-0.2591005082485824
2009-12-04,GBP,eqy_z,0.12899759639453034
2009-12-11,GBP,eqy_z,0.1504961225945688
2009-12-18,GBP,eqy_z,-0.36480048121421027
2009-12-25,GBP,eqy_z,-0.49755808672502
2010-01-01,GBP,eqy_z,0.22402260649137895
2010-01-08,GBP,eqy_z,-0.11234778742136325
2010-01-15,GBP,eqy_z,-0.11111339277124366
2010-01-22,GBP,eqy_z,0.29600633670196363
2010-01-29,GBP,eqy_z,0.19964981484092448
2010-02-05,GBP,eqy_z,0.08465550987693837
2010-02-12,GBP,eqy_z,0.3062750375124035
2010-02-19,GBP,eqy_z,0.15756485437729184
2010-02-26,GBP,eqy_z,-0.017126783952004843
2010-03-05,GBP,eqy_z,0.3900242975602912
2010-03-12,GBP,eqy_z,0.38388611315100973
2010-03-19,GBP,eqy_z,-0.07787336120873056
2010-03-26,GBP,eqy_z,0.18926528800929932
2010-04-02,GBP,eqy_z,0.5149331188827504
2010-04-09,GBP,eqy_z,0.06824700087880697
2010-04-16,GBP,eqy_z,-0.16855588154595624
2010-04-23,GBP,eqy_z,-0.7469870079123647
2010-04-30,GBP,eqy_z,-1.1375655093463783
2010-05-07,GBP,eqy_z,-0.9472342750015097
2010-05-14,GBP,eqy_z,-0.6659800797920814
2010-05-21,GBP,eqy_z,-0.3364832113883791
2010-05-28,GBP,eqy_z,0.0901850008533509
2010-06-04,GBP,eqy_z,0.38020036112292077
2010-06-11,GBP,eqy_z,0.07191472510630859
2010-06-18,GBP,eqy_z,0.27591760916879937
2010-06-25,GBP,eqy_z,0.2875428265241653
2010-07-02,GBP,eqy_z,0.5345739092362407
2010-07-09,GBP,eqy_z,0.48555869111626143
2010-07-16,GBP,eqy_z,0.5934124991837445
2010-07-23,GBP,eqy_z,0.15899893480887178
2010-07-30,GBP,eqy_z,-0.13250919847611792
2010-08-06,GBP,eqy_z,0.06320018064975869
2010-08-13,GBP,eqy_z,0.5960614320110618
2010-08-20,GBP,eqy_z,0.45402358158174055
2010-08-27,GBP,eqy_z,0.34223743187556477
2010-09-03,GBP,eqy_z,0.3510992459573475
2010-09-10,GBP,eqy_z,0.19570785191288642
2010-09-17,GBP,eqy_z,0.13359516434201107
2010-09-24,GBP,eqy_z,0.16784885508124558
2010-10-01,GBP,eqy_z,0.26855224504755404
2010-10-08,GBP,eqy_z,-0.3344152784555843
2010-10-15,GBP,eqy_z,-0.3334021844883235
2010-10-22,GBP,eqy_z,-0.434130430697089
2010-10-29,GBP,eqy_z,-0.5451080391555023
2010-11-05,GBP,eqy_z,-0.6503303584048366
2010-11-12,GBP,eqy_z,-0.3026070401752251
2010-11-19,GBP,eqy_z,-0.42267064636627794
2010-11-26,GBP,eqy_z,-0.5219892684037717
2010-12-03,GBP,eqy_z,-0.7589083725236712
2010-12-10,GBP,eqy_z,-0.8042256736279798
2010-12-17,GBP,eqy_z,-0.7961878427021527
2010-12-24,GBP,eqy_z,-0.007831171979094664
2010-12-31,GBP,eqy_z,-0.9818356499707045
2011-01-07,GBP,eqy_z,-0.865405488088083
2011-01-14,GBP,eqy_z,-0.8054350217730527
2011-01-21,GBP,eqy_z,-1.0497388056635866
2011-01-28,GBP,eqy_z,-0.542101988154938
2011-02-04,GBP,eqy_z,-0.6493971139049846
2011-02-11,GBP,eqy_z,-0.9849302908886195
2011-02-18,GBP,eqy_z,-1.6506879047066625
2011-02-25,GBP,eqy_z,-0.5451290678338687
2011-03-04,GBP,eqy_z,-0.6046008126578438
2011-03-11,GBP,eqy_z,-0.17101807615480524
2011-03-18,GBP,eqy_z,0.22859927682986747
2011-03-25,GBP,eqy_z,0.17554536074708893
2011-04-01,GBP,eqy_z,0.5621834793075785
2011-04-08,GBP,eqy_z,0.9519492683363314
2011-04-15,GBP,eqy_z,0.8570894608675228
2011-04-22,GBP,eqy_z,0.4267811597565725
2011-04-29,GBP,eqy_z,0.20398780510007036
2011-05-06,GBP,eqy_z,0.9449470333687389
2011-05-13,GBP,eqy_z,0.7107882341349205
2011-05-20,GBP,eqy_z,0.5708608921720889
2011-05-27,GBP,eqy_z,0.20609802404934463
2011-06-03,GBP,eqy_z,-0.013883135013072145
2011-06-10,GBP,eqy_z,0.24342670852630022
2011-06-17,GBP,eqy_z,0.044047029891004286
2011-06-24,GBP,eqy_z,0.1578210196759562
2011-07-01,GBP,eqy_z,0.5201661084757364
2011-07-08,GBP,eqy_z,0.7021264765700188
2011-07-15,GBP,eqy_z,0.13695121384144493
2011-07-22,GBP,eqy_z,0.12052054092032399
2011-07-29,GBP,eqy_z,0.3600436696851331
2011-08-05,GBP,eqy_z,-1.036281173356998
2011-08-12,GBP,eqy_z,0.2823762043231426
2011-08-19,GBP,eqy_z,0.03780290509044626
2011-08-26,GBP,eqy_z,-0.3189364553634686
2011-09-02,GBP,eqy_z,0.3295270471449083
2011-09-09,GBP,eqy_z,0.34882318791471967
2011-09-16,GBP,eqy_z,0.04982822148907373
2011-09-23,GBP,eqy_z,-0.11794371997549224
2011-09-30,GBP,eqy_z,0.6735090149527493
2011-10-07,GBP,eqy_z,0.3443950678823287
2011-10-14,GBP,eqy_z,-0.022207203659736052
2011-10-21,GBP,eqy_z,0.24861001595665244
2011-10-28,GBP,eqy_z,-0.21587096321698573
2011-11-04,GBP,eqy_z,-0.29903809058728004
2011-11-11,GBP,eqy_z,-0.045510088825191475
2011-11-18,GBP,eqy_z,-0.09568608151810443
2011-11-25,GBP,eqy_z,-0.18874670153568796
2011-12-02,GBP,eqy_z,-0.29157050562497644
2011-12-09,GBP,eqy_z,-0.10735939696076491
2011-12-16,GBP,eqy_z,0.008489606884173682
2011-12-23,GBP,eqy_z,-0.18361622864474583
2011-12-30,GBP,eqy_z,0.14418783107484984
2012-01-06,GBP,eqy_z,0.1797509792844037
2012-01-13,GBP,eqy_z,-0.024962703478224157
2012-01-20,GBP,eqy_z,-0.1468845670139407
2012-01-27,GBP,eqy_z,-0.19827098182887226
2012-02-03,GBP,eqy_z,0.0705862714005212
2012-02-10,GBP,eqy_z,-0.024685983745308837
2012-02-17,GBP,eqy_z,0.08743658527645126
2012-02-24,GBP,eqy_z,-0.12198480966078962
2012-03-02,GBP,eqy_z,-0.2333786411140436
2012-03-09,GBP,eqy_z,-0.1474905775080148
2012-03-16,GBP,eqy_z,-0.3539203337247804
2012-03-23,GBP,eqy_z,-0.7738695137036868
2012-03-30,GBP,eqy_z,-1.5395430677854316
2012-04-06,GBP,eqy_z,-1.2393867635689675
2012-04-13,GBP,eqy_z,-0.6768122141796782
2012-04-20,GBP,eqy_z,-0.2999025242507467
2012-04-27,GBP,eqy_z,-0.5530693767852594
2012-05-04,GBP,eqy_z,-0.20163278433920673
2012-05-11,GBP,eqy_z,0.08843669139972143
2012-05-18,GBP,eqy_z,0.152445553008004
2012-05-25,GBP,eqy_z,0.43495981802897754
2012-06-01,GBP,eqy_z,0.5574831394042179
2012-06-08,GBP,eqy_z,0.32656914674466575
2012-06-15,GBP,eqy_z,-0.017810283584951958
2012-06-22,GBP,eqy_z,0.4700397244536517
2012-06-29,GBP,eqy_z,0.25048961469194186
2012-07-06,GBP,eqy_z,0.6616736873187354
2012-07-13,GBP,eqy_z,0.8562647643170266
2012-07-20,GBP,eqy_z,0.7138782980121852
2012-07-27,GBP,eqy_z,0.0649575014870516
2012-08-03,GBP,eqy_z,0.5735197010888333
2012-08-10,GBP,eqy_z,0.6320059931158565
2012-08-17,GBP,eqy_z,0.2129832668377618
2012-08-24,GBP,eqy_z,0.26234517316075434
2012-08-31,GBP,eqy_z,-0.29334600415947976
2012-09-07,GBP,eqy_z,-0.4586913759636404
2012-09-14,GBP,eqy_z,-0.33829679479937513
2012-09-21,GBP,eqy_z,-0.06885708881814068
2012-09-28,GBP,eqy_z,-0.5999261367750053
2012-10-05,GBP,eqy_z,-0.45293583123128134
2012-10-12,GBP,eqy_z,-0.09020585536257436
2012-10-19,GBP,eqy_z,0.27677538536811286
2012-10-26,GBP,eqy_z,0.4099172464513134
2012-11-02,GBP,eqy_z,0.7299383878690032
2012-11-09,GBP,eqy_z,0.8113541240487588
2012-11-16,GBP,eqy_z,0.5371255143616223
2012-11-23,GBP,eqy_z,0.8442666854848477
2012-11-30,GBP,eqy_z,0.6344701597119542
2012-12-07,GBP,eqy_z,0.6049432137743488
2012-12-14,GBP,eqy_z,0.23728086680675042
2012-12-21,GBP,eqy_z,0.1302847093625884
2012-12-28,GBP,eqy_z,0.22805372427331916
2013-01-04,GBP,eqy_z,0.04875040037024658
2013-01-11,GBP,eqy_z,0.66469222053654
2013-01-18,GBP,eqy_z,0.24643138730949699
2013-01-25,GBP,eqy_z,0.5012996541005647
2013-02-01,GBP,eqy_z,0.4409777926683913
2013-02-08,GBP,eqy_z,-0.13822032060463374
2013-02-15,GBP,eqy_z,0.30688203946781956
2013-02-22,GBP,eqy_z,-0.004932153127886085
2013-03-01,GBP,eqy_z,0.2872488767533529
2013-03-08,GBP,eqy_z,0.1605532759155377
2013-03-15,GBP,eqy_z,0.07952919902952638
2013-03-22,GBP,eqy_z,-0.6965565213350051
2013-03-29,GBP,eqy_z,-0.9455773827597626
2013-04-05,GBP,eqy_z,-1.0144275089895638
2013-04-12,GBP,eqy_z,-1.1292672533072308
2013-04-19,GBP,eqy_z,-1.124698332781629
2013-04-26,GBP,eqy_z,-0.9777982139305653
2013-05-03,GBP,eqy_z,-0.9920523116140729
2013-05-10,GBP,eqy_z,-0.7441563705793608
2013-05-17,GBP,eqy_z,-0.42254758816038596
2013-05-24,GBP,eqy_z,-0.23701038830647547
2013-05-31,GBP,eqy_z,0.3803186904839809
2013-06-07,GBP,eqy_z,-0.553166728506143
2013-06-14,GBP,eqy_z,-1.007732983176928
2013-06-21,GBP,eqy_z,-0.14260506610513524
2013-06-28,GBP,eqy_z,0.36461590803280686
2013-07-05,GBP,eqy_z,0.3493020733773897
2013-07-12,GBP,eqy_z,0.21225418340116975
2013-07-19,GBP,eqy_z,0.03174072826097063
2013-07-26,GBP,eqy_z,-0.49329047052296027
2013-08-02,GBP,eqy_z,0.5079601647440357
2013-08-09,GBP,eqy_z,0.7310815442319554
2013-08-16,GBP,eqy_z,1.199407035203852
2013-08-23,GBP,eqy_z,0.9061195810903337
2013-08-30,GBP,eqy_z,1.57126622086779
2013-09-06,GBP,eqy_z,1.9315191198411914
2013-09-13,GBP,eqy_z,0.9487412607393418
2013-09-20,GBP,eqy_z,0.7227392296201267
2013-09-27,GBP,eqy_z,0.7006796636780405
2013-10-04,GBP,eqy_z,0.2409868749974824
2013-10-11,GBP,eqy_z,-0.4392587058048502
2013-10-18,GBP,eqy_z,-0.5707854539209747
2013-10-25,GBP,eqy_z,-0.7432285386882169
2013-11-01,GBP,eqy_z,-0.777586439516896
2013-11-08,GBP,eqy_z,-0.5272945578571293
2013-11-15,GBP,eqy_z,-0.7288816180710653
2013-11-22,GBP,eqy_z,-0.845032479155244
2013-11-29,GBP,eqy_z,-0.6382335111012484
2013-12-06,GBP,eqy_z,-0.9903983103237186
