Date,asset,spd,carry,endo
2015-11-13,CHF,-6.959980395300656e-4,-1.5116952715093327e-4,-8.471675666809989e-4
2015-11-20,CHF,-0.011954892170230621,-1.6002938601755802e-4,-0.012114921556248178
2015-11-27,CHF,-0.011716595663249226,-3.965608116249222e-4,-0.012113156474874149
2015-12-04,CHF,0.03335945374345955,-3.2263363999892903e-4,0.03303682010346062
2015-12-11,CHF,0.013946663653477413,-2.4411984440181371e-4,0.0137025438090756
2015-12-18,CHF,-0.009722580132400592,-2.48054488803571e-4,-0.009970634621204164
2015-12-25,CHF,0.004039593455298881,-2.486389105965959e-4,0.0037909545447022855
2016-01-01,CHF,-0.013269193484194855,-1.706588466366606e-4,-0.013439852330831515
2016-01-08,CHF,0.006612587966594842,-1.492895132055712e-4,0.006463298453389271
2016-01-15,CHF,-0.00641284762836962,-1.5221621249643263e-4,-0.006565063840866053
2016-01-22,CHF,-0.014772488934216479,-1.4146132826831567e-4,-0.014913950262484795
2016-01-29,CHF,-0.0068654643930584625,-1.4849492339300604e-4,-0.0070139593164514685
2016-02-05,CHF,0.0318779785549062,-1.3929170242336144e-4,0.031738686852482836
2016-02-12,CHF,0.014125533379690514,-1.4425120693437456e-4,0.01398128217275614
2016-02-19,CHF,-0.013519900980034135,-1.552596768569795e-4,-0.013675160656891115
2016-02-26,CHF,-0.006441246102857115,-2.0812213369618166e-4,-0.006649368236553296
2016-03-04,CHF,0.00412164443751252,-2.1342999203944214e-4,0.003908214445473078
2016-03-11,CHF,0.01042994620279813,-1.7067824883399798e-4,0.010259267953964132
2016-03-18,CHF,0.013218082710171542,-1.595252145024162e-4,0.013058557495669126
2016-03-25,CHF,-0.008320113734624376,-1.6803972967854055e-4,-0.008488153464302916
2016-04-01,CHF,0.0202528104464704,-1.766356490845956e-4,0.020076174797385802
2016-04-08,CHF,0.004603481659775185,-1.5884654295027388e-4,0.0044446351168249115
2016-04-15,CHF,-0.01488447984395757,-1.5328233946796922e-4,-0.015037762183425538
2016-04-22,CHF,-0.010994202699980325,-1.5091755585345745e-4,-0.011145120255833783
2016-04-29,CHF,0.019293866485531996,-1.658671033403527e-4,0.019127999382191643
2016-05-06,CHF,-0.013040963123110174,-1.617940904182124e-4,-0.013202757213528387
2016-05-13,CHF,-0.0030800845705645473,-1.5690761333707294e-4,-0.0032369921839016202
2016-05-20,CHF,-0.015057767464091041,-1.5194484415880844e-4,-0.01520971230824985
2016-05-27,CHF,-0.004433256631111309,-1.6336500749214588e-4,-0.004596621638603455
2016-06-03,CHF,0.01908106201095283,-1.9999792097283284e-4,0.01888106408998
2016-06-10,CHF,0.01133565312107735,-2.3442301988690984e-4,0.011101230101190442
2016-06-17,CHF,0.0050911845644562165,-3.0633074453554493e-4,0.004784853819920672
2016-06-24,CHF,-0.012422519998557164,-4.52454162730051e-4,-0.012874974161287215
2016-07-01,CHF,-0.0013365549720089284,-2.7846799711542806e-4,-0.0016150229691243565
2016-07-08,CHF,-0.010221902353662517,-2.598632545210838e-4,-0.010481765608183601
2016-07-15,CHF,6.103764177293018e-4,-2.2650173438577286e-4,3.83874683343529e-4
2016-07-22,CHF,-0.004467466055461071,-2.1304108821225043e-4,-0.004680507143673322
2016-07-29,CHF,0.01799087674113574,-2.1718331816913025e-4,0.01777369342296661
2016-08-05,CHF,-0.011486127715568114,-2.203537964256911e-4,-0.011706481511993804
2016-08-12,CHF,0.006444705442642015,-1.910613647649466e-4,0.0062536440778770686
2016-08-19,CHF,0.01436791474702126,-1.995898572766342e-4,0.014168324889744626
2016-08-26,CHF,-0.01826016589664541,-2.0765557883682757e-4,-0.018467821475482236
2016-09-02,CHF,-0.002756369465013179,-2.4731424669440085e-4,-0.0030036837117075796
2016-09-09,CHF,0.0054178512285047095,-2.1199108716203892e-4,0.005205860141342671
2016-09-16,CHF,-0.004907985312192317,-2.5347081114091756e-4,-0.005161456123333235
2016-09-23,CHF,0.010252294024117144,-2.4439251656643645e-4,0.010007901507550708
2016-09-30,CHF,-0.0010299722818040737,-2.4704153309989423e-4,-0.001277013814903968
2016-10-07,CHF,-0.006259961947876383,-1.692425391003345e-4,-0.006429204486976718
2016-10-14,CHF,-0.013009635667736106,-1.8729371398878167e-4,-0.013196929381724887
2016-10-21,CHF,-0.0034274227100607266,-1.6893212946667816e-4,-0.0035963548395274046
2016-10-28,CHF,0.005651443036400611,-1.704842277414648e-4,0.005480958808659146
2016-11-04,CHF,0.020138682137013628,-1.7112450477577016e-4,0.019967557632237856
2016-11-11,CHF,-0.020037472683964337,-1.4299183658888551e-4,-0.020180464520553224
2016-11-18,CHF,-0.02212191708727069,-1.6578951408205889e-4,-0.022287706601352746
2016-11-25,CHF,-0.0039521837828121725,-1.6840832457115757e-4,-0.00412059210738333
2016-12-02,CHF,0.002962672520597162,-4.0781292201110984e-4,0.0025548595985860523
2016-12-09,CHF,-0.005916593534196921,-3.724292786723979e-4,-0.006289022812869319
2016-12-16,CHF,-0.008809767236613055,-3.949118407701626e-4,-0.009204679077383218
2016-12-23,CHF,-3.8974959082475544e-4,-3.709392174583421e-4,-7.606888082830976e-4
2016-12-30,CHF,0.007333203236263512,-2.9240408736474165e-4,0.00704079914889877
2017-01-06,CHF,9.818361122566517e-4,-1.7673269042231746e-4,8.051034218343342e-4
2017-01-13,CHF,0.009475001796703344,-1.557249622618459e-4,0.009319276834441498
2017-01-20,CHF,0.006766194967930598,-1.5969973391564746e-4,0.006606495234014951
2017-01-27,CHF,0.0022989664780904994,-1.479910541813646e-4,0.0021509754239091346
