Date,Asset,y_hat
2009-01-09,CZK,-0.005216142051171487
2009-01-16,CZK,-0.01807460455956924
2009-01-23,CZK,0.018042498243963402
2009-01-30,CZK,0.006861363805174097
2009-02-06,CZK,0.0032819428495691762
2009-02-13,CZK,-0.026002271480320083
2009-02-20,CZK,-0.009502588567117498
2009-02-27,CZK,0.021647683978583496
2009-03-06,CZK,-0.02451054431091911
2009-03-13,CZK,-0.04728553116195728
2009-03-20,CZK,-0.04224518935037679
2009-03-27,CZK,0.03213747616245681
2009-04-03,CZK,-0.013060992412552746
2009-04-10,CZK,-0.018686644677432276
2009-04-17,CZK,0.025112016662186206
2009-04-24,CZK,0.0354432048556315
2009-05-01,CZK,-0.024991894481035382
2009-05-08,CZK,0.015984042727623108
2009-05-15,CZK,-0.04502533588991521
2009-05-22,CZK,-0.021331770264006056
2009-05-29,CZK,0.021055087894820208
2009-06-05,CZK,-0.04183823580023384
2009-06-12,CZK,0.0022329574225704377
2009-06-19,CZK,0.0012013892105665908
2009-06-26,CZK,-0.02764415272858421
2009-07-03,CZK,0.011594643435190486
2009-07-10,CZK,0.00463243639866772
2009-07-17,CZK,-0.0166400366520598
2009-07-24,CZK,-0.01299445528800962
2009-07-31,CZK,-0.003580214707577416
2009-08-07,CZK,-0.00854304851046389
2009-08-14,CZK,0.017589142343055517
2009-08-21,CZK,0.0011494134539977844
2009-08-28,CZK,-0.014647646814253816
2009-09-04,CZK,-0.009772855121274323
2009-09-11,CZK,-0.00232166634258418
2009-09-18,CZK,0.04701513462842468
2009-09-25,CZK,0.010895275611020189
2009-10-02,CZK,0.031152605429718396
2009-10-09,CZK,0.015223161661595682
2009-10-16,CZK,0.008013961574843841
2009-10-23,CZK,0.0024138281556316996
2009-10-30,CZK,-0.021979343812258422
2009-11-06,CZK,-0.016431990316045558
2009-11-13,CZK,-0.023229471607991905
2009-11-20,CZK,-0.002934166169963454
2009-11-27,CZK,-0.008471525013284891
2009-12-04,CZK,-0.00329500311331584
2009-12-11,CZK,-0.009531742896972268
2009-12-18,CZK,-0.0034796123960802615
2009-12-25,CZK,0.04244094548983843
2010-01-01,CZK,-0.03918747481550937
2010-01-08,CZK,0.011328349435248205
2010-01-15,CZK,0.006302469980467951
2010-01-22,CZK,0.004085840609146773
2010-01-29,CZK,-0.007996372651744134
2010-02-05,CZK,0.015339776721364514
2010-02-12,CZK,-0.01779661974529771
2010-02-19,CZK,0.0019521791865739558
2010-02-26,CZK,-0.02211032860653577
2010-03-05,CZK,-0.011529987879628154
2010-03-12,CZK,-0.009259845699441046
2010-03-19,CZK,0.022177370825134036
2010-03-26,CZK,0.011498505041431016
2010-04-02,CZK,0.0020824744133417245
2010-04-09,CZK,-0.005184688334621632
2010-04-16,CZK,0.022269567806682357
2010-04-23,CZK,-0.012224890368001185
2010-04-30,CZK,-0.0013846021821894159
2010-05-07,CZK,-0.0302472067456531
2010-05-14,CZK,0.021079997645865333
2010-05-21,CZK,-8.118589896053455e-4
2010-05-28,CZK,-0.004063474468491884
2010-06-04,CZK,-0.010109505698267443
2010-06-11,CZK,-0.0075550797439008594
2010-06-18,CZK,-0.005422644267755928
2010-06-25,CZK,-0.004119186956564769
2010-07-02,CZK,-0.022416519044685824
2010-07-09,CZK,-0.009707110925674917
2010-07-16,CZK,-0.008495407453997645
2010-07-23,CZK,0.008497163605464828
2010-07-30,CZK,-0.009872952352549248
2010-08-06,CZK,0.015476934590973834
2010-08-13,CZK,0.0011071123940180928
2010-08-20,CZK,-0.010354167159123948
2010-08-27,CZK,0.00323710920926928
2010-09-03,CZK,-0.04350106384831827
2010-09-10,CZK,0.016655335684436865
2010-09-17,CZK,0.012162165912318414
2010-09-24,CZK,0.021485138087805004
2010-10-01,CZK,0.004767659997394534
2010-10-08,CZK,6.738516139612239e-4
2010-10-15,CZK,-0.021075555091850492
2010-10-22,CZK,-0.02273941207763922
2010-10-29,CZK,0.03660743121684842
2010-11-05,CZK,0.005978615997412044
2010-11-12,CZK,0.003241879883050877
2010-11-19,CZK,0.00770093246255305
2010-11-26,CZK,-0.018023807341247772
2010-12-03,CZK,-0.011206709807152937
2010-12-10,CZK,0.025577786995427693
2010-12-17,CZK,-0.00135959392804511
2010-12-24,CZK,0.013855674870129937
2010-12-31,CZK,-0.034911498983642666
2011-01-07,CZK,-0.004650686660740416
2011-01-14,CZK,-0.003101453525566484
2011-01-21,CZK,0.007427633548983289
2011-01-28,CZK,-0.00574809701036102
2011-02-04,CZK,-0.013656234795227417
2011-02-11,CZK,0.00982695454162264
2011-02-18,CZK,0.005678385372740395
2011-02-25,CZK,0.009815175899620627
2011-03-04,CZK,0.010393175689599672
2011-03-11,CZK,0.019369378290938002
2011-03-18,CZK,0.020244893234502098
2011-03-25,CZK,0.02970376920131792
2011-04-01,CZK,-0.02240147400674716
2011-04-08,CZK,0.016501881798065506
2011-04-15,CZK,-0.03006677155169181
2011-04-22,CZK,0.0057228653053249794
2011-04-29,CZK,0.004780492081481633
2011-05-06,CZK,0.0107283925268375
2011-05-13,CZK,0.00911080346345891
2011-05-20,CZK,-0.0029114281584834965
2011-05-27,CZK,0.010466003003512516
2011-06-03,CZK,0.021462020581865176
2011-06-10,CZK,0.04500815682391198
2011-06-17,CZK,0.051446516919950974
2011-06-24,CZK,0.03249602332960371
2011-07-01,CZK,-0.015172982913077615
2011-07-08,CZK,0.016514045779005095
2011-07-15,CZK,-0.01990090474417173
2011-07-22,CZK,0.011774011173750395
2011-07-29,CZK,0.02196176512717838
2011-08-05,CZK,-0.002498976464517128
2011-08-12,CZK,0.019802685215114357
2011-08-19,CZK,0.013650599352391584
2011-08-26,CZK,-0.009036243897253644
2011-09-02,CZK,-0.020506886899572734
2011-09-09,CZK,-0.008987387565818567
2011-09-16,CZK,0.009676807750626765
2011-09-23,CZK,0.009745173781643808
2011-09-30,CZK,0.005439200875354536
2011-10-07,CZK,-0.016378005802647647
2011-10-14,CZK,0.020007623039215893
2011-10-21,CZK,0.0035193864510818644
2011-10-28,CZK,-0.030343251413490847
2011-11-04,CZK,-0.027588086045675204
2011-11-11,CZK,-0.026523181668996126
2011-11-18,CZK,0.009806295081078291
2011-11-25,CZK,0.02958208146628286
2011-12-02,CZK,-0.012711376148654276
2011-12-09,CZK,0.00217230277983128
2011-12-16,CZK,-0.0011205964904578728
2011-12-23,CZK,0.011315057771630381
2011-12-30,CZK,0.03623188158125092
2012-01-06,CZK,0.0019916328209150743
2012-01-13,CZK,-0.006552986605417984
2012-01-20,CZK,-0.014162977330798947
2012-01-27,CZK,-0.004578719854316437
2012-02-03,CZK,-0.0036281423297702875
2012-02-10,CZK,-0.007880796366172484
2012-02-17,CZK,-0.027657053583636553
2012-02-24,CZK,0.010470808940449007
2012-03-02,CZK,0.018265045959023934
2012-03-09,CZK,0.042075874099217835
2012-03-16,CZK,-0.01345876626038608
2012-03-23,CZK,0.02828923811019869
2012-03-30,CZK,-0.007488699196707912
2012-04-06,CZK,-0.00881749938904974
2012-04-13,CZK,-0.019955621517117612
2012-04-20,CZK,3.468928668571782e-4
2012-04-27,CZK,-0.01119072431485143
2012-05-04,CZK,-0.027367258118991673
2012-05-11,CZK,-0.024622597020436447
2012-05-18,CZK,0.014554463147489127
2012-05-25,CZK,0.00545109105151868
2012-06-01,CZK,0.008145197054206918
2012-06-08,CZK,-0.02026454157455226
2012-06-15,CZK,0.019189553081934166
2012-06-22,CZK,-1.877198739839099e-4
2012-06-29,CZK,-0.01804089134825549
2012-07-06,CZK,-0.011986578644222255
2012-07-13,CZK,-0.026305359775908976
2012-07-20,CZK,-0.012485272820066388
2012-07-27,CZK,-0.02935522937734697
2012-08-03,CZK,-0.02051890612420434
2012-08-10,CZK,0.010275853165680983
2012-08-17,CZK,-0.008480533041541914
2012-08-24,CZK,0.0031781909332265217
2012-08-31,CZK,-0.0075057589901809845
2012-09-07,CZK,0.0017147349964973077
2012-09-14,CZK,0.009446853861472537
2012-09-21,CZK,0.004111213578658312
2012-09-28,CZK,0.004776658972589941
2012-10-05,CZK,-0.0099097641791103391
2012-10-12,CZK,0.003955412757812418
2012-10-19,CZK,0.005180837329935493
2012-10-26,CZK,7.270490761318339e-4
2012-11-02,CZK,0.016352976112984967
2012-11-09,CZK,0.011762834158059718
2012-11-16,CZK,-0.016989141123367052
2012-11-23,CZK,-0.006876205327021179
2012-11-30,CZK,0.005291821642806763
2012-12-07,CZK,0.021766638332203984
2012-12-14,CZK,0.010014017654611896
2012-12-21,CZK,-0.00847194297463193
2012-12-28,CZK,-0.007830796620145096
2013-01-04,CZK,-0.019164326240703626
2013-01-11,CZK,0.004557405844880661
2013-01-18,CZK,0.0106020765367228
2013-01-25,CZK,0.038891253675135976
2013-02-01,CZK,0.019493851653169088
2013-02-08,CZK,-0.0036964190755763675
2013-02-15,CZK,-0.027222332664260898
2013-02-22,CZK,-0.0034538040873650627
2013-03-01,CZK,0.025935745646125795
2013-03-08,CZK,-0.015550998601241515
2013-03-15,CZK,-0.004396975436161259
2013-03-22,CZK,-0.009058624804309568
2013-03-29,CZK,0.008433404106696556
2013-04-05,CZK,0.013070241661654564
2013-04-12,CZK,-0.01617238494435396
2013-04-19,CZK,-0.0021736475954993832
2013-04-26,CZK,0.01213436636745746
2013-05-03,CZK,9.179804572039992e-4
2013-05-10,CZK,0.0034843072886481135
2013-05-17,CZK,-0.004854368401921197
2013-05-24,CZK,-0.005898920738057277
2013-05-31,CZK,0.008548484969925019
2013-06-07,CZK,0.0016509679674162198
2013-06-14,CZK,-0.005650827524730448
2013-06-21,CZK,-0.004855409848420135
2013-06-28,CZK,-0.014364048211088408
2013-07-05,CZK,0.001261362187457888
2013-07-12,CZK,-0.013132481914769971
2013-07-19,CZK,0.025011393212932616
2013-07-26,CZK,0.0060749897145386785
2013-08-02,CZK,-0.00898011130055118
2013-08-09,CZK,-0.004584863441393017
2013-08-16,CZK,0.006916619736649643
2013-08-23,CZK,0.010469175922719148
2013-08-30,CZK,0.024296247707677576
2013-09-06,CZK,-0.015542879259386754
2013-09-13,CZK,0.0038643372591264944
2013-09-20,CZK,0.03951012071359443
2013-09-27,CZK,0.012842147489634161
2013-10-04,CZK,-0.017158847710193822
2013-10-11,CZK,-0.028300719424113344
2013-10-18,CZK,-0.01098234035972814
2013-10-25,CZK,-0.003269482816087625
2013-11-01,CZK,-4.4379162335422134e-4
2013-11-08,CZK,-0.02242579341576046
2013-11-15,CZK,0.0035340657229066454
2013-11-22,CZK,-0.012070567539458973
2013-11-29,CZK,-0.003241240243174802
2013-12-06,CZK,-0.011186584318987848
2013-12-13,CZK,0.015109189983053736
2013-12-20,CZK,-0.0016261182765501155
2013-12-27,CZK,0.04424883806472535
2014-01-03,CZK,-0.011468602934647675
2014-01-10,CZK,-0.022507227678511557
2014-01-17,CZK,-0.0022707912727899762
2014-01-24,CZK,0.015395423513864298
2014-01-31,CZK,-0.003474015096398775
2014-02-07,CZK,-0.003741460188101658
2014-02-14,CZK,6.520348567512864e-4
2014-02-21,CZK,0.002591361029597476
2014-02-28,CZK,-0.008350134908742332
2014-03-07,CZK,0.017052583960532084
2014-03-14,CZK,-0.015046002491730463
2014-03-21,CZK,-0.027957088909366344
2014-03-28,CZK,-0.028757543596963343
2014-04-04,CZK,0.01196943846343964
2014-04-11,CZK,0.0064941743117640505
2014-04-18,CZK,-0.007621543018708552
2014-04-25,CZK,0.035674159800165785
2014-05-02,CZK,-0.0013009362403620228
2014-05-09,CZK,-0.0077938142397264935
2014-05-16,CZK,-0.0052510561484049945
2014-05-23,CZK,-0.012341215120662531
2014-05-30,CZK,0.015228030891861083
2014-06-06,CZK,0.0019325973231101392
2014-06-13,CZK,0.004292225900510283
2014-06-20,CZK,0.005684411447464588
2014-06-27,CZK,-0.006339806284014501
2014-07-04,CZK,0.007970772338927058
2014-07-11,CZK,0.008071896859105598
2014-07-18,CZK,0.012675402654609194
2014-07-25,CZK,-0.03817134691761086
2014-08-01,CZK,-0.012630527271176395
2014-08-08,CZK,-0.022923560739588265
2014-08-15,CZK,0.022967129196855108
2014-08-22,CZK,-0.01579525557513245
2014-08-29,CZK,0.03968178478968354
2014-09-05,CZK,0.026155232604731612
2014-09-12,CZK,-0.004363224230390673
2014-09-19,CZK,-0.024555605232200812
2014-09-26,CZK,-0.0273286432003485
2014-10-03,CZK,0.021965719525676226
2014-10-10,CZK,-7.482278560922932e-4
2014-10-17,CZK,0.009229006578529975
2014-10-24,CZK,0.015389843006170084
2014-10-31,CZK,0.039146881233428875
2014-11-07,CZK,-0.013996869654630574
2014-11-14,CZK,0.011713625198569961
2014-11-21,CZK,-0.0037654548517722704
2014-11-28,CZK,0.004723578110243164
2014-12-05,CZK,0.004551014083693268
2014-12-12,CZK,-0.004414700538574772
2014-12-19,CZK,0.005363698641563792
2014-12-26,CZK,-0.016250240518083877
2015-01-02,CZK,0.011137414136385367
2015-01-09,CZK,0.006967930676580212
2015-01-16,CZK,-0.007246800583936857
2015-01-23,CZK,-0.01573965031715921
2015-01-30,CZK,0.011293208142553659
2015-02-06,CZK,0.01099370608795905
2015-02-13,CZK,-0.005113956512310497
2015-02-20,CZK,-0.022427843910181947
2015-02-27,CZK,0.03290713816945436
2015-03-06,CZK,0.002141656795323763
2015-03-13,CZK,-0.021187020278178505
2015-03-20,CZK,0.004799948203972981
2015-03-27,CZK,-0.005895480082301966
2015-04-03,CZK,NaN
2015-04-10,CZK,-0.00959131589855889
2015-04-17,CZK,-0.001847097782684137
2015-04-24,CZK,0.013476941058789191
2015-05-01,CZK,0.009811849028773061
2015-05-08,CZK,0.035831923057938926
2015-05-15,CZK,-0.018597594129771355
2015-05-22,CZK,0.040608287803249876
2015-05-29,CZK,0.010396836262049751
2015-06-05,CZK,0.024682944928243217
2015-06-12,CZK,0.04219908752508181
2015-06-19,CZK,-0.0035880723638464494
2015-06-26,CZK,0.025039750667282194
2015-07-03,CZK,0.010036247318477716
2015-07-10,CZK,-0.028370204734877415
2015-07-17,CZK,-0.015501871158867945
2015-07-24,CZK,6.201152778096929e-4
2015-07-31,CZK,-0.018368050615439092
2015-08-07,CZK,-0.01601573670649115
2015-08-14,CZK,0.028439659621743184
2015-08-21,CZK,-0.005895398298742574
2015-08-28,CZK,-0.02034167297461885
2015-09-04,CZK,-0.03678294399172542
2015-09-11,CZK,-0.012426171989550512
2015-09-18,CZK,-0.020768535670147546
2015-09-25,CZK,0.029239209825726364
2015-10-02,CZK,0.020212230285441956
2015-10-09,CZK,-0.01347261833426943
2015-10-16,CZK,-0.0010296691286240155
2015-10-23,CZK,0.0020745291576286457
2015-10-30,CZK,-0.01746264821879641
2015-11-06,CZK,0.004173739947705564
2015-11-13,CZK,-0.027062326528434318
2015-11-20,CZK,-0.011203797144203574
2015-11-27,CZK,-0.018192230437158355
2015-12-04,CZK,-0.006759673253069613
2015-12-11,CZK,-0.008817879274581861
2015-12-18,CZK,0.030323269187684
2015-12-25,CZK,0.01363349875146895
2016-01-01,CZK,-0.03239766207037553
2016-01-08,CZK,-0.007835098045412294
2016-01-15,CZK,0.0103997156863368
2016-01-22,CZK,-0.009894558004482457
2016-01-29,CZK,0.021134333567509937
2016-02-05,CZK,0.012676404155072667
2016-02-12,CZK,0.04629930214116168
2016-02-19,CZK,-0.01015892572273826
2016-02-26,CZK,-0.050056918309842
2016-03-04,CZK,0.0153753437868992
2016-03-11,CZK,0.005723040741105135
2016-03-18,CZK,0.06495516053700445
2016-03-25,CZK,0.018676977794998245
2016-04-01,CZK,0.010585244251582256
2016-04-08,CZK,-0.006012175994510151
2016-04-15,CZK,-0.009410331932999439
2016-04-22,CZK,0.030026373441908286
2016-04-29,CZK,-0.01316496669181327
2016-05-06,CZK,-0.041987352456996294
2016-05-13,CZK,0.03518945546820136
2016-05-20,CZK,-0.038983401430260536
2016-05-27,CZK,-0.017461298705351402
2016-06-03,CZK,-0.02511981067352795
2016-06-10,CZK,-0.00701231238627316
2016-06-17,CZK,-0.025396222860608005
2016-06-24,CZK,0.001193167473805195
2016-07-01,CZK,0.001152014177584459
2016-07-08,CZK,0.0063079705904015935
2016-07-15,CZK,0.024242501198929838
2016-07-22,CZK,-0.032590372003635334
2016-07-29,CZK,0.01048028582413941
2016-08-05,CZK,0.03653195541392694
2016-08-12,CZK,-0.010518731773335727
2016-08-19,CZK,-0.01643977079329826
2016-08-26,CZK,-0.006073174113262607
2016-09-02,CZK,0.024259875446141027
2016-09-09,CZK,9.180297184301129e-4
2016-09-16,CZK,0.006809464065983572
2016-09-23,CZK,-0.011717496062099377
2016-09-30,CZK,-0.01361016429717881
2016-10-07,CZK,0.020036854064123193
2016-10-14,CZK,-0.01056462588886
2016-10-21,CZK,0.033087544270628266
2016-10-28,CZK,0.013371722618896867
2016-11-04,CZK,8.809405132092474e-4
2016-11-11,CZK,-0.009348555239019247
2016-11-18,CZK,-0.03441626508185858
2016-11-25,CZK,-0.06727939379595761
2016-12-02,CZK,-0.013310313839336228
2016-12-09,CZK,-0.030990246468872364
2016-12-16,CZK,-0.007674449463041504
2016-12-23,CZK,0.005303138114665833
2016-12-30,CZK,-0.01912505621230679
2017-01-06,CZK,-0.00509010320480908
2017-01-13,CZK,-0.04153543228849475
2017-01-20,CZK,0.016594574608524343
2017-01-27,CZK,-0.010454715801818469
2017-02-03,CZK,0.057129662018557195
2017-02-10,CZK,0.015855033751506046
2017-02-17,CZK,0.014739822112218368
2017-02-24,CZK,0.009851312038970099
2017-03-03,CZK,0.0030670000036170705
2017-03-10,CZK,-0.0040460986734696
2017-03-17,CZK,0.020280099868149402
2017-03-24,CZK,-0.014680709387639478
2017-03-31,CZK,-0.01817829115782433
2017-04-07,CZK,-0.008406107021444334
2017-04-14,CZK,0.01169650611270001
2017-04-21,CZK,0.01382566201430601
2017-04-28,CZK,0.004428620786347915
2017-05-05,CZK,0.008437631976292232
2017-05-12,CZK,-0.014461917557910276
2017-05-19,CZK,0.02266896201314004
2017-05-26,CZK,0.004723960024730583
2017-06-02,CZK,0.03445663884975716
2017-06-09,CZK,0.009751264497814426
2017-06-16,CZK,-0.0027666051243081984
2017-06-23,CZK,0.012978452693814327
2017-06-30,CZK,-0.03034424663257319
2017-07-07,CZK,0.01012994561861948
2017-07-14,CZK,-0.02883983462536711
2017-07-21,CZK,-0.033247101143169186
2017-07-28,CZK,-0.015031341954864472
2017-08-04,CZK,0.019206937087004005
2008-12-26,EUR,0.040557505960855236
2009-01-02,EUR,-0.019286313227857253
2009-01-09,EUR,-0.005044282703955999
2009-01-16,EUR,-0.0067841093616051
2009-01-23,EUR,-0.012173648453414676
2009-01-30,EUR,-0.001669282893319129
2009-02-06,EUR,-0.011306635085434185
2009-02-13,EUR,-0.016832448770751435
2009-02-20,EUR,0.038706320601464804
2009-02-27,EUR,-0.005721886489615885
2009-03-06,EUR,0.01594976797659038
2009-03-13,EUR,0.04819367131310561
2009-03-20,EUR,-0.03975815409756609
2009-03-27,EUR,0.03134539611351177
2009-04-03,EUR,0.013184800126740472
2009-04-10,EUR,0.026673744410674247
2009-04-17,EUR,0.00494246580659998
2009-04-24,EUR,0.04177031461562462
2009-05-01,EUR,-0.010435552215987706
2009-05-08,EUR,8.71509067191677e-4
2009-05-15,EUR,-0.007810784254619556
2009-05-22,EUR,-0.018867653106366372
2009-05-29,EUR,-0.010182619071764296
2009-06-05,EUR,0.027931443986231895
2009-06-12,EUR,0.013819791661837687
2009-06-19,EUR,-0.01938208228998349
2009-06-26,EUR,-0.021179430524325114
2009-07-03,EUR,-8.826875567552471e-4
2009-07-10,EUR,-0.015993219696209364
2009-07-17,EUR,0.011131480798221387
2009-07-24,EUR,-0.0463819847467264
2009-07-31,EUR,0.019219309099431495
2009-08-07,EUR,-0.008020337647886063
2009-08-14,EUR,0.0047456945656429855
2009-08-21,EUR,-0.006111003034292494
2009-08-28,EUR,-0.024398502495819416
2009-09-04,EUR,-0.02034568639116899
2009-09-11,EUR,-0.02701474764071649
2009-09-18,EUR,-0.021885909862320342
2009-09-25,EUR,0.017209199393753007
2009-10-02,EUR,-0.013286946882888322
2009-10-09,EUR,-0.0011050980452949688
2009-10-16,EUR,0.015839414269509005
2009-10-23,EUR,0.0013192580187398302
2009-10-30,EUR,-0.038183411983823835
2009-11-06,EUR,-0.018777476232258197
2009-11-13,EUR,0.011267327939542337
2009-11-20,EUR,-0.008941315361437666
2009-11-27,EUR,-0.01939437536124787
2009-12-04,EUR,0.0098647086614544691
2009-12-11,EUR,0.040864548562424455
2009-12-18,EUR,0.052733036048671716
2009-12-25,EUR,-0.017650498515392563
2010-01-01,EUR,-0.0010751506672616391
2010-01-08,EUR,0.0034546389365334162
2010-01-15,EUR,0.05682217851637045
2010-01-22,EUR,0.005422902611548864
2010-01-29,EUR,0.012889758650591573
2010-02-05,EUR,0.026278229489486944
2010-02-12,EUR,0.027628026459419384
2010-02-19,EUR,-0.0144099645417517
2010-02-26,EUR,0.012476450218647454
2010-03-05,EUR,-0.01564633816767548
2010-03-12,EUR,0.009481059484827652
2010-03-19,EUR,-0.018594758639578525
2010-03-26,EUR,-0.007906516584869502
2010-04-02,EUR,0.025959090998683897
2010-04-09,EUR,0.01994092197845988
2010-04-16,EUR,-0.0020738183716274205
2010-04-23,EUR,-0.014996724406853797
2010-04-30,EUR,-0.0042332317983935575
2010-05-07,EUR,0.004571071720581702
2010-05-14,EUR,-0.005207365202295906
2010-05-21,EUR,-0.011864818781549755
2010-05-28,EUR,-0.01513196299014272
2010-06-04,EUR,0.0072315621772443064
2010-06-11,EUR,-0.0016495956627438162
2010-06-18,EUR,-0.014616484677006814
2010-06-25,EUR,-0.016178579129614998
2010-07-02,EUR,-0.013012594419434705
2010-07-09,EUR,0.011356847215802017
2010-07-16,EUR,-0.009876689355884476
2010-07-23,EUR,-0.00966462102705349
2010-07-30,EUR,-0.0027117434637776226
2010-08-06,EUR,-0.00547434472997959
2010-08-13,EUR,-0.002225074993400688
2010-08-20,EUR,0.022696050558538402
2010-08-27,EUR,0.019610267178313632
2010-09-03,EUR,0.01768985107286226
2010-09-10,EUR,0.01483538882203014
2010-09-17,EUR,-0.02264299220729189
2010-09-24,EUR,-0.005452559622722424
2010-10-01,EUR,-3.2560988876939416e-4
2010-10-08,EUR,0.004222480046485186
2010-10-15,EUR,0.015651042888700405
2010-10-22,EUR,0.006970693845883645
2010-10-29,EUR,0.016034397360905773
2010-11-05,EUR,-0.015357582944921691
2010-11-12,EUR,-0.01195307199806258
2010-11-19,EUR,-0.009341908547718358
2010-11-26,EUR,0.0046129139262100945
2010-12-03,EUR,0.013974253738264924
2010-12-10,EUR,-0.006068191807066413
2010-12-17,EUR,-0.002546170832484257
2010-12-24,EUR,-0.010147456134175064
2010-12-31,EUR,0.01574140997085572
2011-01-07,EUR,0.001332257581852128
2011-01-14,EUR,-0.041857810507367615
2011-01-21,EUR,-0.01400223932359004
2011-01-28,EUR,0.001686723476019511
2011-02-04,EUR,-0.0050243372695722875
2011-02-11,EUR,0.009323962643853633
2011-02-18,EUR,0.0036034774191191356
2011-02-25,EUR,-0.0015248121949207713
2011-03-04,EUR,-0.00055756944719958265
2011-03-11,EUR,-0.007690989076460701
2011-03-18,EUR,0.012103245100578931
2011-03-25,EUR,-0.021712327789914443
2011-04-01,EUR,-0.04008995517040882
2011-04-08,EUR,0.019743146236695715
2011-04-15,EUR,0.004062761603198307
2011-04-22,EUR,0.027136203138620467
2011-04-29,EUR,-3.742489602268765e-4
2011-05-06,EUR,-0.029684195684472503
2011-05-13,EUR,0.008707777548729218
2011-05-20,EUR,0.022696736398086052
2011-05-27,EUR,0.04859987581159941
2011-06-03,EUR,-0.013574820949263208
2011-06-10,EUR,0.0512855562181427
2011-06-17,EUR,-0.01062471861424602
2011-06-24,EUR,-0.008687275971855826
2011-07-01,EUR,-0.03428802398193607
2011-07-08,EUR,-0.019041896705022536
2011-07-15,EUR,-0.013661743415553724
2011-07-22,EUR,-0.0315682392814573
2011-07-29,EUR,-0.03423563879832441
2011-08-05,EUR,0.022411465305669075
2011-08-12,EUR,0.01793924304878748
2011-08-19,EUR,0.02093961856475644
2011-08-26,EUR,-0.03285090910889791
2011-09-02,EUR,0.020107822004473377
2011-09-09,EUR,-0.0069766198400342625
2011-09-16,EUR,-0.006171592300519678
2011-09-23,EUR,-0.012897182446549412
2011-09-30,EUR,-0.017998822141935492
2011-10-07,EUR,-0.02703340987131532
2011-10-14,EUR,-0.03188698948879133
2011-10-21,EUR,-0.0040742406329950355
2011-10-28,EUR,0.008598539784296469
2011-11-04,EUR,-0.013853196116112639
2011-11-11,EUR,0.008169615513697197
2011-11-18,EUR,0.002301696702220637
2011-11-25,EUR,0.004085775308974238
2011-12-02,EUR,0.020911154136629122
2011-12-09,EUR,0.005750244231277746
2011-12-16,EUR,0.004131316004823821
2011-12-23,EUR,-0.0018318111391766086
2011-12-30,EUR,-0.004433893368278943
2012-01-06,EUR,-0.0037299910624412425
2012-01-13,EUR,-0.00934290495871719
2012-01-20,EUR,0.01436643525303281
2012-01-27,EUR,0.008964020069489445
2012-02-03,EUR,-0.004471050715105461
2012-02-10,EUR,5.808686095248455e-4
2012-02-17,EUR,-0.0025923248434625377
2012-02-24,EUR,0.01571121084816583
2012-03-02,EUR,-0.0021700632639717766
2012-03-09,EUR,0.0015999255418888275
2012-03-16,EUR,0.005044829269518431
2012-03-23,EUR,0.009716363908103643
2012-03-30,EUR,0.011102439883724797
2012-04-06,EUR,0.014274149315866564
2012-04-13,EUR,0.026702297733483794
2012-04-20,EUR,0.0029897453431476212
2012-04-27,EUR,-0.012848458310500828
2012-05-04,EUR,-0.03383514310446761
2012-05-11,EUR,-0.010491005822300047
2012-05-18,EUR,-0.02396219660849822
2012-05-25,EUR,-0.016506876921294593
2012-06-01,EUR,-0.02519629863146235
2012-06-08,EUR,-0.013729570692873562
2012-06-15,EUR,0.019899276504212558
2012-06-22,EUR,0.0016968771650916587
2012-06-29,EUR,-0.011785188071759732
2012-07-06,EUR,-8.560596454512161e-4
2012-07-13,EUR,0.004619424646606748
2012-07-20,EUR,0.005926793083354724
2012-07-27,EUR,-0.007440305014393403
2012-08-03,EUR,-0.012705946090822045
2012-08-10,EUR,-0.014080839132252321
2012-08-17,EUR,-0.0016454345879093474
2012-08-24,EUR,0.00520759350576841
2012-08-31,EUR,-2.611795548813651e-4
2012-09-07,EUR,0.012293922695912759
2012-09-14,EUR,-0.008021948941481578
2012-09-21,EUR,-0.019009935197149767
2012-09-28,EUR,0.0024134113880953235
2012-10-05,EUR,0.02331443244820601
2012-10-12,EUR,-0.007201986178677866
2012-10-19,EUR,-0.00838511140805719
2012-10-26,EUR,-0.01113601712220456
2012-11-02,EUR,-0.004818321451252264
2012-11-09,EUR,0.008369862241351788
2012-11-16,EUR,0.028528347997150236
2012-11-23,EUR,-0.014190140166462022
2012-11-30,EUR,-0.0014912511576838138
2012-12-07,EUR,0.0022362452468747684
2012-12-14,EUR,0.01361285541635596
2012-12-21,EUR,0.0213581133523837
2012-12-28,EUR,0.03348435474628449
2013-01-04,EUR,0.024439232875635465
2013-01-11,EUR,-1.1385963048679299e-4
2013-01-18,EUR,0.014526219561254208
2013-01-25,EUR,-0.008835535718982636
2013-02-01,EUR,0.029413620606616512
2013-02-08,EUR,0.02697691105448749
2013-02-15,EUR,0.007250343238848688
2013-02-22,EUR,0.005077523327672544
2013-03-01,EUR,0.010343041160727658
2013-03-08,EUR,-0.00807493794104517
2013-03-15,EUR,-0.029285673297393917
2013-03-22,EUR,-0.012993646064883034
2013-03-29,EUR,-0.009214964829535335
2013-04-05,EUR,0.005397014197680983
2013-04-12,EUR,0.007019152229939528
2013-04-19,EUR,-0.011412479511987681
2013-04-26,EUR,-0.004912250829775773
2013-05-03,EUR,1.602835944451769e-4
